event_timestamp,y_true,y_pred_blend,y_pred_lgb,weight_y_pred_lgb,y_pred_linear,weight_y_pred_linear
2025-05-18 00:00:00+00:00,60.25,63.09788412174524,60.8036175768458,0.41410851469740556,64.71947333248035,0.5858914853025944
2025-05-19 00:00:00+00:00,68.875,65.68268583266197,64.09281936819858,0.41410851469740556,66.80640457014479,0.5858914853025944
2025-05-20 00:00:00+00:00,76.958,74.82738058579822,72.34611092824889,0.41410851469740556,76.58114372833786,0.5858914853025944
2025-05-21 00:00:00+00:00,80.458,86.8647673140339,86.62289566903836,0.41410851469740556,87.03572236316693,0.5858914853025944
2025-05-22 00:00:00+00:00,68.708,76.74070356841085,74.76498701539246,0.41410851469740556,78.13714142039804,0.5858914853025944
2025-05-23 00:00:00+00:00,65.333,66.95559678858038,64.36436145786729,0.41410851469740556,68.78708374640645,0.5858914853025944
2025-05-24 00:00:00+00:00,77.208,73.91175846417076,73.10623589170841,0.41410851469740556,74.48110238604963,0.5858914853025944
2025-05-25 00:00:00+00:00,84.958,83.86784007016416,83.39500871162066,0.41410851469740556,84.20203760759328,0.5858914853025944
2025-05-26 00:00:00+00:00,79.0,84.05861497002422,82.64368043048856,0.41410851469740556,85.05869169969127,0.5858914853025944
2025-05-27 00:00:00+00:00,76.583,74.7704222043956,74.03976900802735,0.41410851469740556,75.28684839848974,0.5858914853025944
2025-05-28 00:00:00+00:00,88.583,83.4896868921823,82.08850944748532,0.41410851469740556,84.48004009752255,0.5858914853025944
2025-05-29 00:00:00+00:00,104.5,100.5383017318447,99.3322821110329,0.41410851469740556,101.39071724973257,0.5858914853025944
2025-05-30 00:00:00+00:00,101.583,106.9001865336699,107.96332010684247,0.41410851469740556,106.14876297494715,0.5858914853025944
2025-05-31 00:00:00+00:00,98.25,100.79107343687059,100.8722572871706,0.41410851469740556,100.73369263426721,0.5858914853025944
2025-06-01 00:00:00+00:00,110.667,104.35586703160274,104.84674238064916,0.41410851469740556,104.00891598897036,0.5858914853025944
2025-06-02 00:00:00+00:00,106.458,113.26964015311776,113.80879062361892,0.41410851469740556,112.88856822062105,0.5858914853025944
2025-06-03 00:00:00+00:00,91.0,90.54542958136466,88.61045496312389,0.41410851469740556,91.91307100513961,0.5858914853025944
2025-06-04 00:00:00+00:00,79.292,89.3447656263273,87.10251938325167,0.41410851469740556,90.92958685107395,0.5858914853025944
2025-06-05 00:00:00+00:00,78.042,80.25806946363838,77.63294611282095,0.41410851469740556,82.11350849795554,0.5858914853025944
2025-06-06 00:00:00+00:00,78.125,81.50145761673812,78.80260104742655,0.41410851469740556,83.40901134184772,0.5858914853025944
2025-06-07 00:00:00+00:00,72.458,79.37413078587883,76.88988100981244,0.41410851469740556,81.13000027828646,0.5858914853025944
2025-06-08 00:00:00+00:00,73.458,74.84629968967707,71.63649429298836,0.41410851469740556,77.11499240604927,0.5858914853025944
2025-06-09 00:00:00+00:00,68.833,75.22012320520659,72.34153679778248,0.41410851469740556,77.25471010655212,0.5858914853025944
2025-06-10 00:00:00+00:00,69.875,71.77231223283937,68.61358499681093,0.41410851469740556,74.00490286926143,0.5858914853025944
2025-06-11 00:00:00+00:00,67.708,72.91052193896292,69.68794161740725,0.41410851469740556,75.18824398123374,0.5858914853025944
2025-06-12 00:00:00+00:00,61.792,65.4107263080628,62.83175299132107,0.41410851469740556,67.2335464657727,0.5858914853025944
2025-06-13 00:00:00+00:00,77.25,72.30229716504894,70.13908622815742,0.41410851469740556,73.83125617968743,0.5858914853025944
2025-06-14 00:00:00+00:00,95.292,95.56855273946398,95.91146217678536,0.41410851469740556,95.32618410751239,0.5858914853025944
2025-06-15 00:00:00+00:00,106.417,98.62488634584855,96.57520510086064,0.41410851469740556,100.07360249424369,0.5858914853025944
2025-06-16 00:00:00+00:00,107.042,117.7249638063217,123.1375773061504,0.41410851469740556,113.89932477030197,0.5858914853025944
2025-06-17 00:00:00+00:00,81.583,93.9599775430903,88.51998089985733,0.41410851469740556,97.80497100416545,0.5858914853025944
2025-06-18 00:00:00+00:00,69.625,75.57759172049523,73.8602640647528,0.41410851469740556,76.79140011779766,0.5858914853025944
2025-06-19 00:00:00+00:00,67.25,71.50201716881772,70.26206989423177,0.41410851469740556,72.37841277630243,0.5858914853025944
2025-06-20 00:00:00+00:00,69.375,72.55252363873815,71.18577396612376,0.41410851469740556,73.5185432705087,0.5858914853025944
2025-06-21 00:00:00+00:00,69.833,70.13513019962653,69.03291275497264,0.41410851469740556,70.9141782662552,0.5858914853025944
2025-06-22 00:00:00+00:00,75.667,75.51518930772947,72.42432904196708,0.41410851469740556,77.69981152174073,0.5858914853025944
2025-06-23 00:00:00+00:00,86.792,83.086922381509,81.57190457055646,0.41410851469740556,84.15773803794349,0.5858914853025944
2025-06-24 00:00:00+00:00,91.917,92.26569081727058,93.14591356418347,0.41410851469740556,91.64354875944785,0.5858914853025944
2025-06-25 00:00:00+00:00,91.917,94.20454094396214,92.67023834101003,0.41410851469740556,95.28898710497218,0.5858914853025944
2025-06-26 00:00:00+00:00,88.25,91.52725521940914,90.85044590549408,0.41410851469740556,92.00562451944084,0.5858914853025944
2025-06-27 00:00:00+00:00,87.792,99.52896242378162,99.99831147991024,0.41410851469740556,99.1972261801534,0.5858914853025944
2025-06-28 00:00:00+00:00,67.708,77.41728059778649,73.38746815651201,0.41410851469740556,80.26555487114177,0.5858914853025944
2025-06-29 00:00:00+00:00,65.667,63.01367379719966,62.08020489395413,0.41410851469740556,63.67345027584156,0.5858914853025944
