event_timestamp,y_true,y_pred_blend,y_pred_lgb,weight_y_pred_lgb,y_pred_linear,weight_y_pred_linear
2025-05-18 00:00:00+00:00,68.875,63.72751193377154,65.84672725478003,0.4386911077813795,62.07123865948604,0.5613088922186206
2025-05-19 00:00:00+00:00,76.958,63.40751186845505,64.28536663693357,0.4386911077813795,62.72142425040067,0.5613088922186206
2025-05-20 00:00:00+00:00,80.458,72.11995114850818,76.44876773433108,0.4386911077813795,68.73676344251788,0.5613088922186206
2025-05-21 00:00:00+00:00,68.708,80.88392865175356,83.7722126903554,0.4386911077813795,78.62658952521072,0.5613088922186206
2025-05-22 00:00:00+00:00,65.333,73.10101599257834,77.4715365294743,0.4386911077813795,69.68523455299729,0.5613088922186206
2025-05-23 00:00:00+00:00,77.208,67.79527118974305,68.73687923858947,0.4386911077813795,67.05935717916753,0.5613088922186206
2025-05-24 00:00:00+00:00,84.958,70.6091597752224,71.36525440860432,0.4386911077813795,70.0182338217873,0.5613088922186206
2025-05-25 00:00:00+00:00,79.0,78.0315296359707,81.47807045224695,0.4386911077813795,75.33788478254641,0.5613088922186206
2025-05-26 00:00:00+00:00,76.583,76.8429781056073,81.94186135952098,0.4386911077813795,72.85794459889401,0.5613088922186206
2025-05-27 00:00:00+00:00,88.583,70.06732405146465,76.60008305845932,0.4386911077813795,64.96164458446083,0.5613088922186206
2025-05-28 00:00:00+00:00,104.5,78.0043869203468,82.08798471300065,0.4386911077813795,74.81285002465982,0.5613088922186206
2025-05-29 00:00:00+00:00,101.583,90.83221696872627,89.306735618805,0.4386911077813795,92.02445730657601,0.5613088922186206
2025-05-30 00:00:00+00:00,98.25,95.35883681837117,96.27136568487434,0.4386911077813795,94.64564965016781,0.5613088922186206
2025-05-31 00:00:00+00:00,110.667,91.1344282126016,92.7478018463185,0.4386911077813795,89.87349563794916,0.5613088922186206
2025-06-01 00:00:00+00:00,106.458,95.0175254515132,92.24842678862784,0.4386911077813795,97.18171521728652,0.5613088922186206
2025-06-02 00:00:00+00:00,91.0,101.55123794721175,99.03773132238022,0.4386911077813795,103.51566969049813,0.5613088922186206
2025-06-03 00:00:00+00:00,79.292,87.58964812546031,88.93359779956138,0.4386911077813795,86.5392839151171,0.5613088922186206
2025-06-04 00:00:00+00:00,78.042,86.13852930213406,86.28873702895073,0.4386911077813795,86.02113441495513,0.5613088922186206
2025-06-05 00:00:00+00:00,78.125,82.21441913798478,82.20150523015622,0.4386911077813795,82.22451200593973,0.5613088922186206
2025-06-06 00:00:00+00:00,72.458,85.10716815020835,84.14706113621357,0.4386911077813795,85.85754003171061,0.5613088922186206
2025-06-07 00:00:00+00:00,73.458,81.86770410721559,82.26065375695552,0.4386911077813795,81.56059420830526,0.5613088922186206
2025-06-08 00:00:00+00:00,68.833,76.43139059726688,76.0053452983059,0.4386911077813795,76.7643664092614,0.5613088922186206
2025-06-09 00:00:00+00:00,69.875,75.53855110544357,77.56627767826343,0.4386911077813795,73.95378088562381,0.5613088922186206
2025-06-10 00:00:00+00:00,67.708,72.21203721213229,70.41084545145145,0.4386911077813795,73.61975909178497,0.5613088922186206
2025-06-11 00:00:00+00:00,61.792,72.90522911173524,74.08941102543943,0.4386911077813795,71.97973143525226,0.5613088922186206
2025-06-12 00:00:00+00:00,77.25,68.31974803212118,69.1927590482155,0.4386911077813795,67.63744604997727,0.5613088922186206
2025-06-13 00:00:00+00:00,95.292,73.23715842492967,67.2198309161318,0.4386911077813795,77.94000227314322,0.5613088922186206
2025-06-14 00:00:00+00:00,106.417,90.19489851957431,85.98198070073553,0.4386911077813795,93.48750551468754,0.5613088922186206
2025-06-15 00:00:00+00:00,107.042,93.60406983777017,91.63282748640054,0.4386911077813795,95.14469479991864,0.5613088922186206
2025-06-16 00:00:00+00:00,81.583,107.37078551633132,113.00654775029524,0.4386911077813795,102.9661541059186,0.5613088922186206
2025-06-17 00:00:00+00:00,69.625,88.17861170952563,89.49056085607555,0.4386911077813795,87.1532575196464,0.5613088922186206
2025-06-18 00:00:00+00:00,67.25,76.47232407276934,78.88093621658024,0.4386911077813795,74.58987263786041,0.5613088922186206
2025-06-19 00:00:00+00:00,69.375,72.25439728621538,71.80578270967133,0.4386911077813795,72.60501212285746,0.5613088922186206
2025-06-20 00:00:00+00:00,69.833,76.8699930372872,73.26310316900471,0.4386911077813795,79.68895873317716,0.5613088922186206
2025-06-21 00:00:00+00:00,75.667,71.58103138579243,70.20258609608446,0.4386911077813795,72.6583556533055,0.5613088922186206
2025-06-22 00:00:00+00:00,86.792,76.68942981331551,76.03319407294214,0.4386911077813795,77.20231102346743,0.5613088922186206
2025-06-23 00:00:00+00:00,91.917,80.38626435807794,81.45299042064978,0.4386911077813795,79.5525643319849,0.5613088922186206
2025-06-24 00:00:00+00:00,91.917,85.55694974978023,85.38265752041133,0.4386911077813795,85.69316788606757,0.5613088922186206
2025-06-25 00:00:00+00:00,88.25,89.58017143008423,90.48926464435604,0.4386911077813795,88.86966939675797,0.5613088922186206
2025-06-26 00:00:00+00:00,87.792,88.31974066152594,89.88020159220096,0.4386911077813795,87.10016202342241,0.5613088922186206
2025-06-27 00:00:00+00:00,67.708,97.31960785943028,95.60788659496323,0.4386911077813795,98.65740404996258,0.5613088922186206
2025-06-28 00:00:00+00:00,65.667,81.52353070114748,82.18881647473798,0.4386911077813795,81.00357643522798,0.5613088922186206
2025-06-29 00:00:00+00:00,73.708,71.5593461079639,73.02160245183435,0.4386911077813795,70.41651928970812,0.5613088922186206
2025-06-30 00:00:00+00:00,73.083,78.91476844422638,80.25099768517762,0.4386911077813795,77.87043814037925,0.5613088922186206
2025-07-01 00:00:00+00:00,78.792,75.69627966849833,75.32990383876681,0.4386911077813795,75.98262079160784,0.5613088922186206
2025-07-02 00:00:00+00:00,84.042,77.17192527087249,79.70044391342428,0.4386911077813795,75.19576088131052,0.5613088922186206
2025-07-03 00:00:00+00:00,91.917,83.33891887017202,84.45023098867935,0.4386911077813795,82.47037260069838,0.5613088922186206
2025-07-04 00:00:00+00:00,88.667,86.63258963602354,85.81854065950601,0.4386911077813795,87.26880982110781,0.5613088922186206
2025-07-05 00:00:00+00:00,91.167,88.82289445974075,86.89693789138833,0.4386911077813795,90.32812630662956,0.5613088922186206
2025-07-06 00:00:00+00:00,95.458,84.63681623425882,86.00676907536361,0.4386911077813795,83.56612924211609,0.5613088922186206
2025-07-07 00:00:00+00:00,97.708,92.64544920447625,93.25034018284715,0.4386911077813795,92.17269650615421,0.5613088922186206
2025-07-08 00:00:00+00:00,92.542,95.82205581301648,95.67886205236822,0.4386911077813795,95.93396893314873,0.5613088922186206
2025-07-09 00:00:00+00:00,91.708,87.34385113452618,87.23260561264928,0.4386911077813795,87.43079510050362,0.5613088922186206
2025-07-10 00:00:00+00:00,80.5,88.79094289416685,87.23260561264928,0.4386911077813795,90.00886179373008,0.5613088922186206
