AQI,PM2.5,PM10,NO2,SO2,CO,O3,Temperature,Humidity,Precipitation,date,month,log_PM2.5,log_CO,AQI_lag_1,AQI_lag_2,AQI_roll_mean_3,AQI_roll_std_3,AQI_diff,AQI_t+1,AQI_t+2,AQI_t+3,season_Spring,season_Summer,season_Winter,weekday_1,weekday_2,weekday_3,weekday_4,weekday_5,weekday_6,karachi_id,event_timestamp,created,weekday_Saturday,weekday_Sunday,weekday_Tuesday
71.958,23.642,44.05,16.417,17.488,354.708,64.208,27.429,79.458,0.0,2022-09-06,9,3.2044523042024764,5.874110169564581,80.042,74.833,72.75,8.526510951145257,5.209000000000003,74.333,109.042,141.333,False,False,False,True,False,False,False,False,False,karachi_001,2022-09-06 00:00:00+00:00,2025-08-19 04:17:59.410882+00:00,0.0,0.0,0.0
74.333,23.833,43.088,23.608,23.379,480.625,61.208,27.017,84.583,0.0,2022-09-07,9,3.212173413808525,6.1771658029463214,71.958,80.042,75.611,4.097770979447244,-8.084000000000003,109.042,141.333,192.917,False,False,False,False,True,False,False,False,False,karachi_001,2022-09-07 00:00:00+00:00,2025-08-19 04:17:59.410882+00:00,0.0,0.0,0.0
109.042,36.367,60.654,34.729,33.117,766.875,94.792,27.692,84.125,0.0,2022-09-08,9,3.620787961976817,6.643626959484092,74.333,71.958,75.44433333333333,4.155004251903162,2.375,141.333,192.917,174.625,False,False,False,False,False,True,False,False,False,karachi_001,2022-09-08 00:00:00+00:00,2025-08-19 04:17:59.410882+00:00,0.0,0.0,0.0
141.333,52.879,83.342,31.3,29.929,798.375,122.167,29.683,76.75,0.0,2022-09-09,9,3.9867407916074935,6.683830172333107,109.042,74.333,85.111,20.75884695738181,34.709,192.917,174.625,162.833,False,False,False,False,False,False,True,False,False,karachi_001,2022-09-09 00:00:00+00:00,2025-08-19 04:17:59.410882+00:00,0.0,0.0,0.0
192.917,84.862,126.833,38.979,36.554,1069.458,130.168,30.883,72.208,0.0,2022-09-10,9,4.452741356259105,6.975841873257261,141.333,109.042,108.236,33.507271255654345,32.291,174.625,162.833,167.125,False,False,False,False,False,False,False,True,False,karachi_001,2022-09-10 00:00:00+00:00,2025-08-19 04:17:59.410882+00:00,0.0,0.0,0.0
174.625,41.458,64.475,28.204,30.821,754.0,114.0,29.625,77.667,0.0,2022-09-11,9,3.74851535200981,6.626717749249025,192.917,141.333,147.764,42.30569969874036,51.584,162.833,167.125,98.708,False,False,False,False,False,False,False,False,True,karachi_001,2022-09-11 00:00:00+00:00,2025-08-19 04:17:59.410882+00:00,0.0,0.0,0.0
162.833,64.358,98.1,38.192,36.933,973.875,130.168,28.988,83.125,0.0,2022-09-12,9,4.179879850328364,6.882309257650662,174.625,192.917,169.625,26.15295899128814,-18.292,167.125,98.708,70.292,False,False,False,False,False,False,False,False,False,karachi_001,2022-09-12 00:00:00+00:00,2025-08-19 04:17:59.410882+00:00,0.0,0.0,0.0
167.125,43.875,69.362,40.488,38.254,893.25,101.125,29.908,77.625,0.0,2022-09-13,9,3.803880846808443,6.795985378139127,162.833,174.625,176.79166666666666,15.158581639894038,-11.792000000000002,98.708,70.292,72.125,False,False,False,True,False,False,False,False,False,karachi_001,2022-09-13 00:00:00+00:00,2025-08-19 04:17:59.410882+00:00,0.0,0.0,0.0
98.708,23.617,41.071,23.033,22.221,527.958,59.333,29.892,76.917,0.0,2022-09-14,9,3.2034372611790096,6.270909033621277,167.125,162.833,168.19433333333333,5.968284622346125,4.292000000000002,70.292,72.125,79.708,False,False,False,False,True,False,False,False,False,karachi_001,2022-09-14 00:00:00+00:00,2025-08-19 04:17:59.410882+00:00,0.0,0.0,0.0
70.292,19.683,36.308,11.508,11.75,293.333,57.792,28.625,82.083,0.0,2022-09-15,9,3.0293121068171867,5.684711779432378,98.708,167.125,142.88866666666664,38.321714423200525,-68.417,72.125,79.708,87.542,False,False,False,False,False,True,False,False,False,karachi_001,2022-09-15 00:00:00+00:00,2025-08-19 04:17:59.410882+00:00,0.0,0.0,0.0
72.125,24.533,47.071,8.883,8.6,240.917,65.458,28.325,77.708,0.0,2022-09-16,9,3.2399717331629336,5.488594692120627,70.292,98.708,112.04166666666669,49.77446606778759,-28.416,79.708,87.542,83.792,False,False,False,False,False,False,True,False,False,karachi_001,2022-09-16 00:00:00+00:00,2025-08-19 04:17:59.410882+00:00,0.0,0.0,0.0
79.708,28.012,57.275,11.896,10.658,269.417,69.167,28.271,76.208,0.0,2022-09-17,9,3.367709537501166,5.59996521201507,72.125,70.292,80.375,15.903274474145512,1.8329999999999984,87.542,83.792,71.625,False,False,False,False,False,False,False,True,False,karachi_001,2022-09-17 00:00:00+00:00,2025-08-19 04:17:59.410882+00:00,0.0,0.0,0.0
87.542,29.792,60.958,17.054,15.013,346.792,66.583,27.879,79.167,0.0,2022-09-18,9,3.427254915981445,5.85160459993051,79.708,72.125,74.04166666666667,4.992040898604741,7.582999999999998,83.792,71.625,63.25,False,False,False,False,False,False,False,False,True,karachi_001,2022-09-18 00:00:00+00:00,2025-08-19 04:17:59.410882+00:00,0.0,0.0,0.0
83.792,25.425,52.179,16.521,14.596,352.0,64.5,27.496,78.75,0.0,2022-09-19,9,3.274310531756301,5.8664680569332965,87.542,79.708,79.79166666666667,7.70884053106183,7.834000000000003,71.625,63.25,62.0,False,False,False,False,False,False,False,False,False,karachi_001,2022-09-19 00:00:00+00:00,2025-08-19 04:17:59.410882+00:00,0.0,0.0,0.0
71.625,19.242,39.475,11.358,10.021,252.5,63.667,27.875,73.208,0.0,2022-09-20,9,3.0077596537667093,5.535363823031238,83.792,87.542,83.68066666666667,3.918186485268548,-3.75,63.25,62.0,61.75,False,False,False,True,False,False,False,False,False,karachi_001,2022-09-20 00:00:00+00:00,2025-08-19 04:17:59.410882+00:00,0.0,0.0,0.0
63.25,17.754,37.188,11.438,9.496,242.625,63.125,28.088,72.375,0.0,2022-09-21,9,2.9314070629974336,5.4956301578277245,71.625,83.792,80.98633333333333,8.321150541442055,-12.167000000000002,62.0,61.75,63.917,False,False,False,False,True,False,False,False,False,karachi_001,2022-09-21 00:00:00+00:00,2025-08-19 04:17:59.410882+00:00,0.0,0.0,0.0
62.0,17.592,36.208,10.838,9.283,236.292,61.458,28.15,73.167,0.0,2022-09-22,9,2.922731380669501,5.469291450273351,63.25,71.625,72.889,10.329168069114242,-8.375,61.75,63.917,68.458,False,False,False,False,False,True,False,False,False,karachi_001,2022-09-22 00:00:00+00:00,2025-08-19 04:17:59.410882+00:00,0.0,0.0,0.0
61.75,17.667,37.242,8.275,7.658,199.125,63.0,27.958,74.458,0.0,2022-09-23,9,2.92675725905046,5.298942171316879,62.0,63.25,65.625,5.233605353865578,-1.25,63.917,68.458,73.042,False,False,False,False,False,False,True,False,False,karachi_001,2022-09-23 00:00:00+00:00,2025-08-19 04:17:59.410882+00:00,0.0,0.0,0.0
63.917,19.971,38.863,9.25,8.246,214.167,64.917,28.142,73.25,0.0,2022-09-24,9,3.0431405309489823,5.371414470804065,61.75,62.0,62.333333333333336,0.8036375634229258,-0.25,68.458,73.042,70.583,False,False,False,False,False,False,False,True,False,karachi_001,2022-09-24 00:00:00+00:00,2025-08-19 04:17:59.410882+00:00,0.0,0.0,0.0
68.458,21.933,41.983,11.588,10.15,242.625,63.917,28.033,75.792,0.0,2022-09-25,9,3.132576921281835,5.4956301578277245,63.917,61.75,62.55566666666667,1.185557393526059,2.1670000000000016,73.042,70.583,62.208,False,False,False,False,False,False,False,False,True,karachi_001,2022-09-25 00:00:00+00:00,2025-08-19 04:17:59.410882+00:00,0.0,0.0,0.0
73.042,22.621,42.167,15.588,14.562,324.833,63.667,27.475,79.417,0.0,2022-09-26,9,3.1621361468755707,5.786384980172985,68.458,63.917,64.70833333333333,3.423298458116665,4.540999999999997,70.583,62.208,59.333,False,False,False,False,False,False,False,False,False,karachi_001,2022-09-26 00:00:00+00:00,2025-08-19 04:17:59.410882+00:00,0.0,0.0,0.0
70.583,19.963,37.979,16.771,15.396,349.25,62.083,27.4,77.458,0.0,2022-09-27,9,3.042758978981745,5.858647185217117,73.042,68.458,68.47233333333334,4.562516885814594,4.584000000000003,62.208,59.333,56.958,False,False,False,True,False,False,False,False,False,karachi_001,2022-09-27 00:00:00+00:00,2025-08-19 04:17:59.410882+00:00,0.0,0.0,0.0
62.208,16.296,31.912,13.621,11.883,278.875,61.75,27.65,73.417,0.0,2022-09-28,9,2.8504752608968524,5.634343074918919,70.583,73.042,70.69433333333333,2.294027099522346,-2.459000000000003,59.333,56.958,54.542,False,False,False,False,True,False,False,False,False,karachi_001,2022-09-28 00:00:00+00:00,2025-08-19 04:17:59.410882+00:00,0.0,0.0,0.0
59.333,15.896,30.463,11.1,10.729,245.542,67.458,27.621,71.5,0.0,2022-09-29,9,2.827076907523851,5.507532364364339,62.208,70.583,68.611,5.679830719309331,-8.375,56.958,54.542,50.625,False,False,False,False,False,True,False,False,False,karachi_001,2022-09-29 00:00:00+00:00,2025-08-19 04:17:59.410882+00:00,0.0,0.0,0.0
56.958,15.025,26.6,13.358,13.758,290.542,68.125,27.312,74.542,0.0,2022-09-30,9,2.7741500028067336,5.675184077744446,59.333,62.208,64.04133333333333,5.844780434998739,-2.875,54.542,50.625,52.417,False,False,False,False,False,False,True,False,False,karachi_001,2022-09-30 00:00:00+00:00,2025-08-19 04:17:59.410882+00:00,0.0,0.0,0.0
54.542,12.792,22.375,9.729,10.904,219.125,56.875,27.758,72.625,0.0,2022-10-01,10,2.624088713921337,5.394195566816371,56.958,59.333,59.49966666666666,2.628965259060068,-2.375,50.625,52.417,54.0,False,False,False,False,False,False,False,True,False,karachi_001,2022-10-01 00:00:00+00:00,2025-08-19 04:17:59.410882+00:00,0.0,0.0,0.0
50.625,12.504,21.946,12.083,12.15,240.958,53.667,28.088,71.667,0.0,2022-10-02,10,2.6029859378536013,5.488764157375488,54.542,56.958,56.94433333333333,2.3955292386746594,-2.415999999999997,52.417,54.0,56.042,False,False,False,False,False,False,False,False,True,karachi_001,2022-10-02 00:00:00+00:00,2025-08-19 04:17:59.410882+00:00,0.0,0.0,0.0
52.417,13.871,27.238,13.992,12.125,263.5,60.333,27.713,73.333,0.0,2022-10-03,10,2.6994130077065464,5.577841251298354,50.625,54.542,54.04166666666666,3.196008813089489,-3.9170000000000016,54.0,56.042,62.958,False,False,False,False,False,False,False,False,False,karachi_001,2022-10-03 00:00:00+00:00,2025-08-19 04:17:59.410882+00:00,0.0,0.0,0.0
54.0,14.025,28.717,12.675,11.225,256.208,59.958,27.829,75.708,0.0,2022-10-04,10,2.709715480421272,5.549885096078806,52.417,50.625,52.528,1.96085772049188,1.7920000000000016,56.042,62.958,93.417,False,False,False,True,False,False,False,False,False,karachi_001,2022-10-04 00:00:00+00:00,2025-08-19 04:17:59.410882+00:00,0.0,0.0,0.0
56.042,16.271,37.038,13.408,12.279,292.125,61.208,27.625,79.708,0.0,2022-10-05,10,2.8490287943617822,5.680599139200544,54.0,52.417,52.34733333333333,1.6885781987654505,1.5829999999999984,62.958,93.417,138.833,False,False,False,False,True,False,False,False,False,karachi_001,2022-10-05 00:00:00+00:00,2025-08-19 04:17:59.410882+00:00,0.0,0.0,0.0
62.958,20.042,45.529,16.696,15.679,360.417,67.125,27.621,78.75,0.0,2022-10-06,10,3.046520440386096,5.890032416343459,56.042,54.0,54.153,1.817336787723272,2.0420000000000016,93.417,138.833,189.458,False,False,False,False,False,True,False,False,False,karachi_001,2022-10-06 00:00:00+00:00,2025-08-19 04:17:59.410882+00:00,0.0,0.0,0.0
93.417,37.3,66.179,27.238,28.425,617.708,97.75,28.129,75.458,0.0,2022-10-07,10,3.6454498961866,6.427633432791152,62.958,56.042,57.66666666666666,4.694794706198032,6.915999999999997,138.833,189.458,183.958,False,False,False,False,False,False,True,False,False,karachi_001,2022-10-07 00:00:00+00:00,2025-08-19 04:17:59.410882+00:00,0.0,0.0,0.0
138.833,49.021,75.212,25.829,26.412,543.208,130.168,30.892,48.958,0.0,2022-10-08,10,3.912442917252834,6.29933152671886,93.417,62.958,70.80566666666667,19.88497071492294,30.459000000000003,189.458,183.958,157.25,False,False,False,False,False,False,False,True,False,karachi_001,2022-10-08 00:00:00+00:00,2025-08-19 04:17:59.410882+00:00,0.0,0.0,0.0
189.458,90.692,131.586,30.254,35.796,907.583,130.168,29.454,55.958,0.0,2022-10-09,10,4.51843513445343,6.811886243046811,138.833,93.417,98.40266666666666,38.182411662090416,45.416,183.958,157.25,141.625,False,False,False,False,False,False,False,False,True,karachi_001,2022-10-09 00:00:00+00:00,2025-08-19 04:17:59.410882+00:00,0.0,0.0,0.0
183.958,59.012,96.429,44.446,41.535,1030.917,125.458,29.112,65.458,0.0,2022-10-10,10,4.094544542224767,6.939173516450546,189.458,138.833,140.56933333333333,48.04403771888174,50.625,157.25,141.625,94.583,False,False,False,False,False,False,False,False,False,karachi_001,2022-10-10 00:00:00+00:00,2025-08-19 04:17:59.410882+00:00,0.0,0.0,0.0
157.25,49.083,82.596,49.192,41.535,1067.542,107.042,27.496,67.375,0.0,2022-10-11,10,3.913681629151016,6.974050381427022,183.958,189.458,170.74966666666668,27.77710763080502,-5.5,141.625,94.583,94.167,False,False,False,True,False,False,False,False,False,karachi_001,2022-10-11 00:00:00+00:00,2025-08-19 04:17:59.410882+00:00,0.0,0.0,0.0
141.625,36.571,60.712,40.283,38.112,895.083,102.292,26.183,79.958,0.0,2022-10-12,10,3.626232476213286,6.798033042613245,157.25,183.958,176.88866666666664,17.228477046254714,-26.708,94.583,94.167,118.0,False,False,False,False,True,False,False,False,False,karachi_001,2022-10-12 00:00:00+00:00,2025-08-19 04:17:59.410882+00:00,0.0,0.0,0.0
94.583,24.229,41.854,32.433,27.942,674.917,85.583,26.083,79.75,0.0,2022-10-13,10,3.2279941265127285,6.516070287439663,141.625,157.25,160.94433333333333,21.40693337060048,-15.625,94.167,118.0,144.792,False,False,False,False,False,True,False,False,False,karachi_001,2022-10-13 00:00:00+00:00,2025-08-19 04:17:59.410882+00:00,0.0,0.0,0.0
94.167,30.833,50.942,37.254,36.25,760.833,91.042,26.867,71.375,0.0,2022-10-14,10,3.460503487559563,6.635727371562574,94.583,141.625,131.15266666666665,32.61963436848019,-47.042,118.0,144.792,157.417,False,False,False,False,False,False,True,False,False,karachi_001,2022-10-14 00:00:00+00:00,2025-08-19 04:17:59.410882+00:00,0.0,0.0,0.0
118.0,34.054,54.717,36.533,36.433,767.542,106.333,27.012,77.042,0.0,2022-10-15,10,3.5568897296509845,6.644495213404612,94.167,94.583,110.125,27.280593175369283,-0.4159999999999968,144.792,157.417,106.5,False,False,False,False,False,False,False,True,False,karachi_001,2022-10-15 00:00:00+00:00,2025-08-19 04:17:59.410882+00:00,0.0,0.0,0.0
144.792,49.008,76.371,37.296,37.133,893.042,130.168,27.888,66.792,0.0,2022-10-16,10,3.912182992629511,6.795752753935767,118.0,94.167,102.25,13.641485952784132,23.833,157.417,106.5,74.875,False,False,False,False,False,False,False,False,True,karachi_001,2022-10-16 00:00:00+00:00,2025-08-19 04:17:59.410882+00:00,0.0,0.0,0.0
157.417,44.604,69.479,35.558,33.217,761.333,120.333,27.921,57.958,0.0,2022-10-17,10,3.819995431971473,6.636383468100531,144.792,118.0,118.98633333333332,25.326908542760144,26.792,106.5,74.875,73.958,False,False,False,False,False,False,False,False,False,karachi_001,2022-10-17 00:00:00+00:00,2025-08-19 04:17:59.410882+00:00,0.0,0.0,0.0
106.5,25.546,45.883,26.971,26.075,556.083,84.0,27.25,78.667,0.0,2022-10-18,10,3.2788790772040106,6.32271424139334,157.417,144.792,140.06966666666668,20.12834559354873,12.625,74.875,73.958,123.042,False,False,False,True,False,False,False,False,False,karachi_001,2022-10-18 00:00:00+00:00,2025-08-19 04:17:59.410882+00:00,0.0,0.0,0.0
74.875,22.004,42.788,22.933,20.229,434.625,82.458,26.658,82.958,0.0,2022-10-19,10,3.135668113851508,6.076781781514788,106.5,157.417,136.23633333333336,26.514803343289817,-50.917,73.958,123.042,170.333,False,False,False,False,True,False,False,False,False,karachi_001,2022-10-19 00:00:00+00:00,2025-08-19 04:17:59.410882+00:00,0.0,0.0,0.0
73.958,19.883,40.104,19.662,18.562,393.333,92.333,26.562,82.75,0.0,2022-10-20,10,3.038935430854639,5.977195730001382,74.875,106.5,112.93066666666668,41.64505428419245,-31.625,123.042,170.333,202.542,False,False,False,False,False,True,False,False,False,karachi_001,2022-10-20 00:00:00+00:00,2025-08-19 04:17:59.410882+00:00,0.0,0.0,0.0
123.042,71.883,111.642,35.129,41.535,854.708,130.168,27.154,73.083,0.0,2022-10-21,10,4.288855415661038,6.7519291964512425,73.958,74.875,85.111,18.529090992274988,-0.9170000000000016,170.333,202.542,153.292,False,False,False,False,False,False,True,False,False,karachi_001,2022-10-21 00:00:00+00:00,2025-08-19 04:17:59.410882+00:00,0.0,0.0,0.0
170.333,80.125,121.512,36.183,32.887,837.583,126.542,28.858,44.5,0.0,2022-10-22,10,4.395991175024254,6.731713562649477,123.042,73.958,90.625,28.077689345813443,49.084,202.542,153.292,72.458,False,False,False,False,False,False,False,True,False,karachi_001,2022-10-22 00:00:00+00:00,2025-08-19 04:17:59.410882+00:00,0.0,0.0,0.0
202.542,106.108,131.586,54.566500000000005,41.535,1616.667,130.168,27.967,53.417,0.0,2022-10-23,10,4.67383767120934,7.388740266795193,170.333,123.042,122.44433333333332,48.19027972873094,47.291,153.292,72.458,81.208,False,False,False,False,False,False,False,False,True,karachi_001,2022-10-23 00:00:00+00:00,2025-08-19 04:17:59.410882+00:00,0.0,0.0,0.0
153.292,27.446,45.875,23.9,23.496,540.0,97.333,27.533,70.583,0.0,2022-10-24,10,3.348007553148036,6.293419278846481,202.542,170.333,165.30566666666667,39.98772387037467,32.209,72.458,81.208,86.125,False,False,False,False,False,False,False,False,False,karachi_001,2022-10-24 00:00:00+00:00,2025-08-19 04:17:59.410882+00:00,0.0,0.0,0.0
72.458,22.867,43.958,12.679,10.846,294.5,98.5,27.658,76.708,0.0,2022-10-25,10,3.1724967516814067,5.688668836846153,153.292,202.542,175.389,25.011257005596462,-49.25,81.208,86.125,88.75,False,False,False,True,False,False,False,False,False,karachi_001,2022-10-25 00:00:00+00:00,2025-08-19 04:17:59.410882+00:00,0.0,0.0,0.0
81.208,28.729,53.117,18.212,15.704,395.667,100.292,27.792,81.458,0.0,2022-10-26,10,3.3921230003864475,5.983097137773247,72.458,153.292,142.764,65.677932762839,-80.834,86.125,88.75,94.958,False,False,False,False,True,False,False,False,False,karachi_001,2022-10-26 00:00:00+00:00,2025-08-19 04:17:59.410882+00:00,0.0,0.0,0.0
86.125,28.562,52.571,23.342,20.642,472.458,92.375,26.417,84.75,0.0,2022-10-27,10,3.386489752789881,6.160063207530389,81.208,72.458,102.31933333333332,44.359893883251566,8.75,88.75,94.958,95.458,False,False,False,False,False,True,False,False,False,karachi_001,2022-10-27 00:00:00+00:00,2025-08-19 04:17:59.410882+00:00,0.0,0.0,0.0
88.75,30.646,55.613,26.996,23.75,523.708,84.083,26.121,80.333,0.0,2022-10-28,10,3.4546117582967915,6.262841917384134,86.125,81.208,79.93033333333334,6.922502895148731,4.917000000000002,94.958,95.458,93.625,False,False,False,False,False,False,True,False,False,karachi_001,2022-10-28 00:00:00+00:00,2025-08-19 04:17:59.410882+00:00,0.0,0.0,0.0
94.958,32.767,56.4,38.833,31.05,772.042,83.583,26.85,69.833,0.0,2022-10-29,10,3.519483994206116,6.65033338087595,88.75,86.125,85.36099999999999,3.828604576083657,2.625,95.458,93.625,77.167,False,False,False,False,False,False,False,True,False,karachi_001,2022-10-29 00:00:00+00:00,2025-08-19 04:17:59.410882+00:00,0.0,0.0,0.0
95.458,33.212,58.308,42.017,31.333,814.5,80.958,27.238,68.667,0.0,2022-10-30,10,3.5325764597185354,6.703801422061068,94.958,88.75,89.94433333333332,4.536000036743994,6.207999999999998,93.625,77.167,83.458,False,False,False,False,False,False,False,False,True,karachi_001,2022-10-30 00:00:00+00:00,2025-08-19 04:17:59.410882+00:00,0.0,0.0,0.0
93.625,27.504,52.929,30.275,22.925,593.0,71.583,26.688,80.417,0.0,2022-10-31,10,3.350044428303535,6.386879319362645,95.458,94.958,93.05533333333334,3.736899962982832,0.5,77.167,83.458,89.583,False,False,False,False,False,False,False,False,False,karachi_001,2022-10-31 00:00:00+00:00,2025-08-19 04:17:59.410882+00:00,0.0,0.0,0.0
77.167,23.512,45.212,18.617,13.721,386.667,86.625,26.8,85.375,0.0,2022-11-01,11,3.199162793558181,5.960146723695413,93.625,95.458,94.68033333333334,0.9475211519226684,-1.8329999999999984,83.458,89.583,83.792,False,False,False,True,False,False,False,False,False,karachi_001,2022-11-01 00:00:00+00:00,2025-08-19 04:17:59.410882+00:00,0.0,0.0,0.0
83.458,28.108,48.262,22.963,18.471,496.625,97.583,26.596,84.708,0.0,2022-11-02,11,3.37101305048484,6.209846781320481,77.167,93.625,88.75,10.072953340505869,-16.458,89.583,83.792,90.792,False,False,False,False,True,False,False,False,False,karachi_001,2022-11-02 00:00:00+00:00,2025-08-19 04:17:59.410882+00:00,0.0,0.0,0.0
89.583,29.138,47.392,27.117,20.954,573.167,96.542,26.625,82.542,0.0,2022-11-03,11,3.405786833995963,6.352920294771059,83.458,77.167,84.75,8.304720886339819,6.290999999999997,83.792,90.792,106.375,False,False,False,False,False,True,False,False,False,karachi_001,2022-11-03 00:00:00+00:00,2025-08-19 04:17:59.410882+00:00,0.0,0.0,0.0
83.792,26.033,42.679,27.229,21.654,559.167,88.708,26.833,78.167,0.0,2022-11-04,11,3.29705834192101,6.328234953557868,89.583,83.458,83.40266666666666,6.20818494677328,6.125,90.792,106.375,106.125,False,False,False,False,False,False,True,False,False,karachi_001,2022-11-04 00:00:00+00:00,2025-08-19 04:17:59.410882+00:00,0.0,0.0,0.0
90.792,35.021,56.279,27.167,22.183,576.708,101.042,27.571,67.375,0.0,2022-11-05,11,3.5841021017166907,6.359068550709339,83.792,89.583,85.61099999999999,3.443904325037032,-5.790999999999997,106.375,106.125,111.708,False,False,False,False,False,False,False,True,False,karachi_001,2022-11-05 00:00:00+00:00,2025-08-19 04:17:59.410882+00:00,0.0,0.0,0.0
106.375,39.454,61.708,26.521,21.058,528.625,96.625,26.537,75.708,0.0,2022-11-06,11,3.700165526130904,6.272169208946723,90.792,83.792,88.05566666666668,3.741598633384108,7.0,106.125,111.708,160.75,False,False,False,False,False,False,False,False,True,karachi_001,2022-11-06 00:00:00+00:00,2025-08-19 04:17:59.410882+00:00,0.0,0.0,0.0
106.125,33.458,54.062,26.242,23.25,532.5,96.0,25.388,78.417,0.0,2022-11-07,11,3.5397411911102146,6.279459070741808,106.375,90.792,93.653,11.560145457562715,15.582999999999998,111.708,160.75,127.167,False,False,False,False,False,False,False,False,False,karachi_001,2022-11-07 00:00:00+00:00,2025-08-19 04:17:59.410882+00:00,0.0,0.0,0.0
111.708,57.246,90.396,22.183,32.158,630.792,117.333,24.829,73.667,0.0,2022-11-08,11,4.064675420560053,6.448560226052933,106.125,106.375,101.09733333333334,8.9255557996878,-0.25,160.75,127.167,141.167,False,False,False,True,False,False,False,False,False,karachi_001,2022-11-08 00:00:00+00:00,2025-08-19 04:17:59.410882+00:00,0.0,0.0,0.0
160.75,61.25,96.567,28.175,41.229,815.708,126.625,25.325,70.083,0.0,2022-11-09,11,4.131158535344817,6.705281625834805,111.708,106.125,108.06933333333332,3.153656026477804,5.582999999999998,127.167,141.167,174.542,False,False,False,False,True,False,False,False,False,karachi_001,2022-11-09 00:00:00+00:00,2025-08-19 04:17:59.410882+00:00,0.0,0.0,0.0
127.167,38.779,65.533,36.504,41.535,816.833,97.667,25.433,77.375,0.0,2022-11-10,11,3.6833391348494224,6.706658159280758,160.75,111.708,126.19433333333332,30.05599850834001,49.042,141.167,174.542,124.0,False,False,False,False,False,True,False,False,False,karachi_001,2022-11-10 00:00:00+00:00,2025-08-19 04:17:59.410882+00:00,0.0,0.0,0.0
141.167,83.512,126.283,54.566500000000005,41.535,1351.417,85.917,26.225,65.0,0.0,2022-11-11,11,4.436893536114722,7.209648641000215,127.167,160.75,133.20833333333334,25.07294801839896,-33.583,174.542,124.0,77.375,False,False,False,False,False,False,True,False,False,karachi_001,2022-11-11 00:00:00+00:00,2025-08-19 04:17:59.410882+00:00,0.0,0.0,0.0
174.542,78.392,120.85,54.566500000000005,41.535,1431.667,90.042,25.562,71.292,0.0,2022-11-12,11,4.37439760750939,7.267293021200675,141.167,127.167,143.02800000000002,16.868668086129436,14.0,124.0,77.375,113.917,False,False,False,False,False,False,False,True,False,karachi_001,2022-11-12 00:00:00+00:00,2025-08-19 04:17:59.410882+00:00,0.0,0.0,0.0
124.0,29.667,53.971,23.096,22.642,494.458,79.083,24.8,87.25,0.0,2022-11-13,11,3.423187157887075,6.205482587311676,174.542,141.167,147.62533333333334,24.338862100216065,33.375,77.375,113.917,153.833,False,False,False,False,False,False,False,False,True,karachi_001,2022-11-13 00:00:00+00:00,2025-08-19 04:17:59.410882+00:00,0.0,0.0,0.0
77.375,24.167,50.717,15.958,17.792,376.292,85.333,26.804,78.25,0.0,2022-11-14,11,3.225533612532267,5.933019423458963,124.0,174.542,146.56966666666668,25.70048727813024,-50.542,113.917,153.833,162.958,False,False,False,False,False,False,False,False,False,karachi_001,2022-11-14 00:00:00+00:00,2025-08-19 04:17:59.410882+00:00,0.0,0.0,0.0
113.917,61.721,100.55,18.996,35.95,534.375,95.542,25.833,58.333,0.0,2022-11-15,11,4.138696319792601,6.282967435935535,77.375,124.0,125.30566666666668,48.59665674028759,-46.625,153.833,162.958,144.625,False,False,False,True,False,False,False,False,False,karachi_001,2022-11-15 00:00:00+00:00,2025-08-19 04:17:59.410882+00:00,0.0,0.0,0.0
153.833,64.521,100.321,26.963,41.535,693.75,116.292,24.85,55.042,0.0,2022-11-16,11,4.182370701943605,6.543552068622613,113.917,77.375,105.09733333333334,24.531867974806627,36.542,162.958,144.625,93.5,False,False,False,False,True,False,False,False,False,karachi_001,2022-11-16 00:00:00+00:00,2025-08-19 04:17:59.410882+00:00,0.0,0.0,0.0
162.958,63.483,101.792,32.267,41.535,918.667,128.792,25.129,74.417,0.0,2022-11-17,11,4.16640162317066,6.824011647999273,153.833,113.917,115.04166666666669,38.241405535536224,39.916,144.625,93.5,92.25,False,False,False,False,False,True,False,False,False,karachi_001,2022-11-17 00:00:00+00:00,2025-08-19 04:17:59.410882+00:00,0.0,0.0,0.0
144.625,42.354,73.533,28.654,33.792,716.833,100.292,24.983,82.458,0.0,2022-11-18,11,3.769398971172732,6.576236951465604,162.958,153.833,143.56933333333333,26.08183391430392,9.125,93.5,92.25,151.042,False,False,False,False,False,False,True,False,False,karachi_001,2022-11-18 00:00:00+00:00,2025-08-19 04:17:59.410882+00:00,0.0,0.0,0.0
93.5,25.092,49.113,22.908,17.792,443.958,84.5,26.042,77.25,0.0,2022-11-19,11,3.261628753933849,6.097979895689505,144.625,162.958,153.80533333333332,9.16653131415212,-18.333,92.25,151.042,162.833,False,False,False,False,False,False,False,True,False,karachi_001,2022-11-19 00:00:00+00:00,2025-08-19 04:17:59.410882+00:00,0.0,0.0,0.0
92.25,48.075,77.196,31.833,30.992,655.25,90.083,25.396,73.167,0.0,2022-11-20,11,3.8933497401625248,6.486541813905833,93.5,144.625,133.69433333333333,35.996014311772605,-51.125,151.042,162.833,156.0,False,False,False,False,False,False,False,False,True,karachi_001,2022-11-20 00:00:00+00:00,2025-08-19 04:17:59.410882+00:00,0.0,0.0,0.0
