event_timestamp,y_true,y_pred_blend,y_pred_lgb,weight_y_pred_lgb,y_pred_linear,weight_y_pred_linear,y_pred_hgb,weight_y_pred_hgb,y_pred_rf,weight_y_pred_rf
2025-05-13 00:00:00+00:00,66.25466738197426,97.48605745990153,99.0599859857863,0.769403892260909,106.6459971702415,0.0,92.23450856851088,0.23059610773909112,96.3570368653567,0.0
2025-05-14 00:00:00+00:00,59.37310185185186,91.37839557745585,93.16580211729274,0.769403892260909,107.5909532175271,0.0,85.41455879683193,0.23059610773909112,96.98404956197162,0.0
2025-05-15 00:00:00+00:00,54.351632996633,85.00952521482023,87.766041003431,0.769403892260909,107.96741924760256,0.0,75.8121714622779,0.23059610773909112,96.29184391227184,0.0
2025-05-16 00:00:00+00:00,29.817901234567906,83.03011417290784,85.6029795950659,0.769403892260909,105.7260538059767,0.0,74.44552577945706,0.23059610773909112,97.65862462751284,0.0
2025-05-17 00:00:00+00:00,28.760416666666668,84.03762062104973,86.8174329887547,0.769403892260909,99.54511876757948,0.0,74.76253581394975,0.23059610773909112,96.46030391656572,0.0
2025-05-18 00:00:00+00:00,24.649385416666654,81.38897225236519,85.56324220082216,0.769403892260909,94.36926271641573,0.0,67.4611589116282,0.23059610773909112,104.10465322235878,0.0
2025-05-19 00:00:00+00:00,47.107638888888886,80.86179361367586,85.94018386278736,0.769403892260909,88.58705948372416,0.0,63.91730455704696,0.23059610773909112,97.92201386593348,0.0
2025-05-20 00:00:00+00:00,52.04784932659933,81.78651301798467,87.43701327856262,0.769403892260909,85.03538842803847,0.0,62.93312934062888,0.23059610773909112,93.65534084516048,0.0
2025-05-21 00:00:00+00:00,56.96727467811159,80.79704218684904,87.68110034739026,0.769403892260909,82.42188387530472,0.0,57.82778570111609,0.23059610773909112,92.9129491067442,0.0
2025-05-22 00:00:00+00:00,62.61734620886982,84.0582607867499,89.03898186082324,0.769403892260909,81.3389278966537,0.0,67.43965339466887,0.23059610773909112,94.43872087802424,0.0
2025-05-23 00:00:00+00:00,72.75645565092991,86.91942054840838,91.1601374372531,0.769403892260909,80.26078378763096,0.0,72.76990123412125,0.23059610773909112,97.22124079675866,0.0
2025-05-24 00:00:00+00:00,80.96956366237482,92.45846369646159,94.21892692119668,0.769403892260909,79.35590635648819,0.0,86.58452562103687,0.23059610773909112,108.09716356781092,0.0
2025-05-25 00:00:00+00:00,90.33494277539342,98.93220380798137,102.11684718695165,0.769403892260909,79.65315541167725,0.0,88.30636525733654,0.23059610773909112,107.8964056331699,0.0
2025-05-26 00:00:00+00:00,103.11451005025124,102.76559430862528,105.77630436923783,0.769403892260909,81.3859201854022,0.0,92.72009934422044,0.23059610773909112,108.14614359327052,0.0
2025-05-27 00:00:00+00:00,101.00923366834172,102.12755437794036,104.70036630525168,0.769403892260909,82.44184324651646,0.0,93.54314447468052,0.23059610773909112,94.51566283243884,0.0
2025-05-28 00:00:00+00:00,95.25509656652362,104.15803775892903,106.1264662431282,0.769403892260909,85.87219217163602,0.0,97.59020557724406,0.23059610773909112,98.08619435603892,0.0
2025-05-29 00:00:00+00:00,105.94103852596317,107.2998776236091,107.62224652781404,0.769403892260909,91.12814026608098,0.0,106.2242658447676,0.23059610773909112,92.22103182508584,0.0
