feature,mean_abs_shap
doy_cos,30.000869269081456
pm25_roll_mean_3,3.1425652014860805
aqi_daily,2.823854901787755
aqi_roll_mean_3,2.1264890650283492
pm2_5_mean,1.7566435576155073
pm10_mean,1.4707797076435896
pm10_mean_lag4,1.2293549682852585
pressure_mean,1.173324817568645
day_of_year,1.0763658404059595
humidity_mean_roll_std_7,0.940421396259129
temp_max,0.8996124187174923
wind_u_mean_roll_mean_7,0.6611114422195694
wind_v_mean,0.625537517485862
wind_u_mean_lag3,0.5949965351486272
no_mean,0.4895107969721478
pm25_roll_std_7,0.4632036880781446
temp_min,0.44844474180307714
humidity_mean_roll_mean_7,0.41855068182411276
temp_mean,0.4000021191280693
aqi_change_rate,0.3887713627050107
pm25_roll_std_30,0.38569452095448337
wind_u_mean,0.37128744921921863
aqi_roll_std_7,0.36004305807025216
temp_range,0.29936813855803357
pm10_roll_mean_30,0.28944406394720584
clouds_mean,0.28887127452405265
pm10_mean_lag7,0.28550420038491936
pm10_roll_mean_14,0.2681736658032686
humidity_mean,0.26377388318203115
wind_u_mean_lag2,0.2634327386016066
aqi_roll_std_3,0.26228207045402757
pm25_roll_std_14,0.26125085124893516
temp_mean_lag3,0.2560908554832203
pm2_5_mean_lag7,0.24875685127534733
aqi_roll_mean_30,0.24348225296905465
aqi_daily_lag7,0.23937458843063658
doy_sin,0.23858239030247674
nh3_mean,0.23795411934465988
humidity_mean_lag1,0.23085967308832336
wind_v_mean_roll_std_3,0.20703315595166777
humidity_mean_roll_std_3,0.2029826677321969
temp_mean_roll_std_3,0.19992729287250066
wind_v_mean_lag1,0.19860241555570723
pm10_roll_std_3,0.19660673430838088
pm2_5_mean_lag6,0.1950932288089752
pm2_5_mean_lag1,0.18884623755446922
temp_mean_roll_mean_7,0.18189081857845474
pm2_5_mean_lag3,0.17635565704537345
aqi_roll_mean_7,0.16925814042423237
wind_v_mean_roll_std_7,0.16879271997019601
pm10_mean_lag5,0.1619809082657265
wind_speed_mean,0.15640384705612545
o3_8h_max_ppb,0.15230053463785512
aqi_daily_lag2,0.15033299096266953
pm10_mean_lag3,0.1459880327218634
o3_mean,0.14519422504508112
humidity_mean_lag3,0.14240530781190094
aqi_daily_lag6,0.1331387279552428
humidity_mean_roll_mean_3,0.13203203368860283
pm2_5_mean_lag5,0.13076953490669702
temp_mean_roll_mean_3,0.12884381027089414
aqi_roll_std_14,0.11820916202978506
temp_mean_lag1,0.11778043026430986
aqi_roll_std_30,0.11466823130068741
pm10_roll_std_7,0.11217197385220644
wind_v_mean_lag3,0.11115195598957119
co_mean,0.10167064328485798
aqi_daily_lag3,0.09984360740939384
aqi_daily_lag4,0.09848825171005858
pm10_roll_std_30,0.09760236625617333
wind_speed_max,0.08940279295426495
pm2_5_mean_lag2,0.0819906140689044
pm10_mean_lag6,0.07976963614161994
pm25_roll_mean_30,0.07576817282366691
wind_u_mean_roll_mean_3,0.07422031101672599
day_of_week,0.07137386980265029
rain_sum,0.07031931311319503
wind_u_mean_roll_std_7,0.06152848650008314
week_of_year,0.06073800860896484
wind_v_mean_roll_mean_3,0.05718956068099837
pm25_roll_std_3,0.05423977005717403
dew_point_mean,0.04948142065582693
so2_mean,0.04945840715310562
pm10_roll_std_14,0.04916808816381964
wind_u_mean_roll_std_3,0.04914781722810099
wind_u_mean_lag1,0.048185778537776704
no2_mean,0.04746874645922749
wind_v_mean_lag2,0.045487495939111354
pm10_roll_mean_7,0.044894781276295335
pm25_roll_mean_14,0.03964599229231493
temp_mean_roll_std_7,0.03742555914563358
pm10_roll_mean_3,0.03712517543041204
pm25_roll_mean_7,0.03496602287876894
wind_v_mean_roll_mean_7,0.03466278483843396
aqi_daily_lag5,0.03398039283834196
temp_mean_lag2,0.029181803071746597
aqi_daily_lag1,0.026723332633516436
wind_gust_max,0.02279256165832999
aqi_roll_mean_14,0.021049355100495097
pm10_mean_lag2,0.019941526011685824
pm2_5_mean_lag4,0.016190455411559154
num_hours,0.0
is_weekend,0.0
month,0.0
imputed,0.0
is_complete_day,0.0
visibility_mean,0.0
snow_sum,0.0
pm10_mean_lag1,0.0
humidity_mean_lag2,0.0
