feature,mean_abs_shap
pm10_mean,3.193176065753967
pm25_roll_mean_3,3.0617360974697645
pressure_mean,2.6912060430267597
aqi_roll_mean_3,2.544998380937366
aqi_daily,1.7955750877180603
wind_v_mean_lag1,1.2803418998386564
aqi_daily_lag7,0.9432670242244824
pm2_5_mean,0.8447077284390163
aqi_roll_std_30,0.7888125348996412
aqi_roll_std_7,0.7717250175749157
aqi_roll_mean_30,0.7329196116262545
temp_mean_roll_mean_7,0.6346620869786644
wind_u_mean_roll_mean_7,0.5961925518815793
temp_range,0.5433555107628236
pm2_5_mean_lag3,0.5280587742616616
aqi_daily_lag2,0.5147563688032529
temp_mean_lag3,0.48926136168975887
pm10_mean_lag5,0.4882122974533734
doy_cos,0.4681441674416763
pm25_roll_std_7,0.45826146274305807
pm10_mean_lag1,0.4405015738217477
temp_mean,0.4389050647708983
pm25_roll_std_30,0.4116981878346913
pm10_roll_std_7,0.3932181771958486
pm2_5_mean_lag5,0.3894158871399071
pm10_roll_mean_3,0.38762976372284946
pm10_roll_mean_7,0.35826223423863374
aqi_change_rate,0.34955507674838976
aqi_roll_mean_14,0.3440133172841327
pm25_roll_std_3,0.3334318894512512
aqi_daily_lag6,0.3300715220265781
pm10_roll_std_3,0.32513776698779623
wind_v_mean_roll_std_7,0.3102465458532907
aqi_daily_lag1,0.2997665532896604
temp_mean_roll_std_7,0.2978267042423417
temp_mean_roll_std_3,0.290166361474345
humidity_mean_roll_std_7,0.288204068976519
wind_u_mean_lag3,0.2848001249817363
wind_v_mean_lag2,0.2813011072754788
pm10_mean_lag3,0.2552217656088802
humidity_mean_lag1,0.2483777354998864
wind_v_mean_roll_std_3,0.22094720229898143
wind_v_mean,0.21518706675607732
o3_8h_max_ppb,0.21212399461099285
wind_u_mean_lag1,0.20335103771851348
pm2_5_mean_lag4,0.1970056238629957
pm25_roll_std_14,0.19415913326411294
pm2_5_mean_lag2,0.193962750026734
aqi_roll_mean_7,0.19369585980273107
pm10_mean_lag6,0.18377163922268794
pm10_roll_mean_14,0.178566685270904
pm10_mean_lag4,0.17465939864890784
wind_u_mean_roll_std_7,0.17351195598237656
humidity_mean_roll_mean_3,0.16277237087533106
aqi_roll_std_14,0.16045777504574602
wind_u_mean_roll_std_3,0.12465294780566677
wind_gust_max,0.11319254999993243
humidity_mean,0.10618442126376111
wind_u_mean_lag2,0.09550016088920962
pm10_mean_lag7,0.08977186778873186
humidity_mean_lag3,0.0864589761936582
pm10_roll_mean_30,0.079643210242395
humidity_mean_roll_std_3,0.07646577318626922
pm2_5_mean_lag1,0.07545465817697124
wind_u_mean,0.07389823596487695
rain_sum,0.07233324814057751
aqi_daily_lag4,0.06812522503070306
pm2_5_mean_lag7,0.06704937643141974
aqi_daily_lag3,0.06654026607356589
clouds_mean,0.06587184291052489
pm10_roll_std_14,0.058713610926698696
pm10_mean_lag2,0.057087854466782814
wind_u_mean_roll_mean_3,0.03750874483255148
temp_min,0.03649316282620722
wind_v_mean_roll_mean_7,0.03378068982784019
o3_mean,0.03155822940617621
humidity_mean_roll_mean_7,0.025630401764937243
wind_speed_mean,0.025102571386917166
day_of_week,0.02489030275889414
aqi_roll_std_3,0.021690850539625352
wind_v_mean_lag3,0.016819595232548324
humidity_mean_lag2,0.012041185658888232
pm10_roll_std_30,0.009678721041768036
nh3_mean,0.008904936320573301
temp_max,0.006048396239576803
wind_v_mean_roll_mean_3,0.0033853137683722188
wind_speed_max,0.0028512711170560856
doy_sin,0.0022502340909449953
pm2_5_mean_lag6,0.0009099828574674026
num_hours,0.0
no2_mean,0.0
no_mean,0.0
so2_mean,0.0
co_mean,0.0
aqi_daily_lag5,0.0
is_weekend,0.0
month,0.0
day_of_year,0.0
week_of_year,0.0
snow_sum,0.0
imputed,0.0
is_complete_day,0.0
visibility_mean,0.0
dew_point_mean,0.0
pm25_roll_mean_7,0.0
pm25_roll_mean_14,0.0
pm25_roll_mean_30,0.0
temp_mean_lag2,0.0
temp_mean_roll_mean_3,0.0
temp_mean_lag1,0.0
