feature,mean_abs_shap
doy_cos,1.521766009861887
wind_u_mean_lag3,1.448066641129523
pressure_mean,1.3721113041133155
pm2_5_mean_lag6,1.3571325343291694
wind_u_mean_roll_mean_7,1.3541696151387106
no_mean,1.2759217700719403
clouds_mean,1.2681439630272782
wind_u_mean,1.2463822135207616
so2_mean,1.0896508593588115
pm10_mean,1.0511207766630655
wind_u_mean_roll_mean_3,1.0440417810297675
aqi_daily,1.0303858939544586
wind_u_mean_lag2,0.9705916860281307
wind_gust_max,0.9542593502298233
pm2_5_mean_lag2,0.9437316699025032
dew_point_mean,0.9076871132908159
aqi_daily_lag1,0.9016374687818625
aqi_daily_lag2,0.887783475799667
temp_min,0.8221579929423984
aqi_roll_mean_3,0.8104129580051549
wind_u_mean_lag1,0.7952032032608487
temp_mean,0.7779468624261785
pm10_mean_lag2,0.7467614871713661
temp_mean_lag1,0.7457721531767588
wind_v_mean,0.7443336966837367
aqi_daily_lag3,0.7084711056732181
temp_mean_roll_mean_3,0.7011921172191694
temp_range,0.6890017448288609
temp_mean_lag2,0.6465792303614802
pm2_5_mean_lag7,0.6449332581818358
wind_speed_max,0.624831998806197
pm10_mean_lag6,0.6218115768872519
pm10_roll_mean_3,0.6201145624025894
rain_sum,0.6196975936107401
aqi_daily_lag5,0.5845457703695642
pm10_roll_std_3,0.5844701679565864
aqi_roll_mean_7,0.5766004386876553
temp_mean_roll_mean_7,0.5689159155378768
pm2_5_mean_lag5,0.5667520012331034
aqi_roll_mean_14,0.5646916095538556
pm25_roll_mean_14,0.5461871642319984
pm25_roll_mean_30,0.5454830023698056
aqi_roll_mean_30,0.5436111274254961
no2_mean,0.5264223524820327
wind_v_mean_lag1,0.5178509100366381
humidity_mean,0.5132208792420817
aqi_daily_lag4,0.4977554301416555
aqi_daily_lag7,0.4899778244931327
humidity_mean_roll_std_3,0.47796427891175564
pm2_5_mean,0.47084717242964363
nh3_mean,0.4705523532249056
aqi_change_rate,0.45622001039802645
humidity_mean_roll_mean_3,0.45270919739527155
pm25_roll_mean_7,0.45228682909931034
pm2_5_mean_lag4,0.4385336594255043
pm25_roll_mean_3,0.433002581165982
humidity_mean_roll_std_7,0.43250129659316267
temp_max,0.4310852012651484
wind_v_mean_roll_mean_3,0.419294454411856
aqi_roll_std_3,0.4180608801842641
humidity_mean_lag3,0.4180361394514892
temp_mean_lag3,0.41646158088623203
wind_speed_mean,0.4081896990815182
pm25_roll_std_30,0.4074696042255153
humidity_mean_lag2,0.38459485205251354
doy_sin,0.3761584875286342
wind_v_mean_roll_std_3,0.3653285359800813
wind_u_mean_roll_std_7,0.3595607897810903
pm25_roll_std_3,0.3551204794517738
pm2_5_mean_lag3,0.3373590502388217
temp_mean_roll_std_3,0.3362574064829593
humidity_mean_lag1,0.33025474291951407
is_weekend,0.3239992755283365
o3_8h_max_ppb,0.3232775233107406
aqi_daily_lag6,0.3156345599505549
pm10_mean_lag1,0.3106140519882548
pm10_roll_mean_7,0.3018696196713588
wind_v_mean_roll_mean_7,0.293998635032912
co_mean,0.2895341847347869
pm10_roll_mean_30,0.2786351794461605
wind_v_mean_roll_std_7,0.26574961791329443
o3_mean,0.2608831447237484
wind_v_mean_lag2,0.2593056063307589
pm10_mean_lag4,0.23928370521874298
pm10_roll_mean_14,0.2309604497144996
pm10_mean_lag3,0.22135305832749835
temp_mean_roll_std_7,0.2125739121849049
day_of_year,0.21151470070306286
pm2_5_mean_lag1,0.206887371000064
humidity_mean_roll_mean_7,0.19732892261534157
month,0.1944235882595251
pm25_roll_std_14,0.19372099364018824
aqi_roll_std_7,0.19044850911419448
wind_u_mean_roll_std_3,0.17889217470515198
pm10_mean_lag7,0.1732592319775875
wind_v_mean_lag3,0.15809646138832728
week_of_year,0.1579148821011302
pm10_mean_lag5,0.14569693935986802
pm10_roll_std_30,0.11977647093295954
pm25_roll_std_7,0.07392960445145037
aqi_roll_std_14,0.04545954972615009
day_of_week,0.04537141583485597
aqi_roll_std_30,0.024231453090308018
pm10_roll_std_7,0.021778938432151805
pm10_roll_std_14,0.005031450438471488
imputed,0.001540639442216763
is_complete_day,0.0015406394422167627
num_hours,0.00041708078291351783
snow_sum,0.0
