feature,mean_abs_shap
doy_cos,33.602694739812854
pm25_roll_mean_3,3.3607023004779815
aqi_roll_mean_3,1.5650603499649343
wind_u_mean_roll_mean_7,1.4611000897704791
nh3_mean,1.3966407440116315
pm10_mean_lag3,1.1940430786462066
humidity_mean_roll_std_7,1.113414255379847
pressure_mean,0.9051234517964188
temp_max,0.8721500396537902
wind_u_mean_lag3,0.8710851636976437
aqi_roll_mean_7,0.863223889716663
temp_mean_lag2,0.852691409566913
pm10_mean_lag7,0.7816951649928436
so2_mean,0.7790097907121615
pm10_roll_mean_30,0.7269781149953016
pm2_5_mean,0.6842746205460156
day_of_year,0.6788540994575298
aqi_daily,0.6647032259233545
temp_range,0.5634513307667389
wind_u_mean_lag2,0.4792473909962954
pm10_mean_lag4,0.46362500680659624
pm10_roll_std_7,0.43931396421831514
aqi_roll_std_30,0.41450206022967023
wind_v_mean,0.38258739308327505
aqi_daily_lag2,0.37207153389249875
co_mean,0.37116238262858303
pm25_roll_std_30,0.33640525126025866
pm2_5_mean_lag1,0.29668920372367447
wind_u_mean_roll_std_7,0.2956193923727095
no_mean,0.2911817393245217
wind_v_mean_roll_mean_7,0.28492787561319005
aqi_daily_lag6,0.27584083874766097
pm2_5_mean_lag7,0.2683200970228964
aqi_daily_lag1,0.267131521596046
humidity_mean,0.2633520936900399
pm10_roll_mean_14,0.24866476653125394
pm10_mean_lag5,0.24361562796309072
pm10_mean_lag6,0.2373790066215071
temp_mean_roll_mean_3,0.23482927311745497
wind_v_mean_roll_mean_3,0.2336569069727707
temp_min,0.22577504881071114
wind_u_mean_lag1,0.22209334886657786
temp_mean,0.21802712026660792
aqi_roll_std_3,0.2170548686916
aqi_daily_lag7,0.21349591371953258
wind_u_mean_roll_mean_3,0.18908066788403752
wind_speed_mean,0.18394403420325317
no2_mean,0.18170497418446174
wind_v_mean_lag2,0.18035021977101057
humidity_mean_roll_mean_7,0.179974638119893
wind_v_mean_lag3,0.17192081216831784
doy_sin,0.16855417311631718
aqi_roll_std_7,0.16793481686952866
temp_mean_roll_mean_7,0.16658027414779783
wind_v_mean_lag1,0.15716408890255304
humidity_mean_roll_std_3,0.1556589926897488
pm10_roll_std_14,0.15304695727446524
temp_mean_roll_std_7,0.15142515370194715
aqi_daily_lag3,0.14965776838502973
pm25_roll_std_3,0.14714962601773593
pm10_mean,0.13019130732104459
pm10_roll_std_3,0.12783373853284508
pm25_roll_std_7,0.12599368796761892
aqi_daily_lag5,0.12385358359675817
pm25_roll_mean_14,0.12288701595381701
aqi_roll_mean_30,0.12255626755608369
humidity_mean_lag2,0.12012172750191692
wind_u_mean_roll_std_3,0.11882940923160584
pm2_5_mean_lag3,0.11779194107267275
aqi_roll_mean_14,0.11593275377975895
wind_v_mean_roll_std_7,0.11514739251854815
pm10_roll_mean_3,0.11373635211937021
o3_8h_max_ppb,0.11124859408115956
temp_mean_lag3,0.10136261540359338
clouds_mean,0.10016937093062393
pm25_roll_mean_7,0.09890906993988659
humidity_mean_lag3,0.0971114889676276
humidity_mean_lag1,0.09542477471944473
pm10_mean_lag1,0.09432561274257623
humidity_mean_roll_mean_3,0.09173314901570462
pm25_roll_mean_30,0.0908915653319674
pm10_roll_mean_7,0.0861404554473776
pm10_mean_lag2,0.08589966615835763
wind_v_mean_roll_std_3,0.08454829203879202
pm2_5_mean_lag2,0.08439932139823843
pm2_5_mean_lag4,0.08428552006408946
wind_u_mean,0.07568464273496407
dew_point_mean,0.07321438067490106
temp_mean_roll_std_3,0.07270737600203964
pm2_5_mean_lag6,0.07233538105727136
pm10_roll_std_30,0.07078574616159851
day_of_week,0.07047383854838808
aqi_daily_lag4,0.05928066372071554
aqi_roll_std_14,0.050503910494561495
wind_speed_max,0.0490596908376409
pm25_roll_std_14,0.04886672549689684
pm2_5_mean_lag5,0.04538045312407841
o3_mean,0.04243006329800485
wind_gust_max,0.027892814678984443
aqi_change_rate,0.024079815594481527
month,0.020062534979286038
week_of_year,0.019953863388633624
temp_mean_lag1,0.015758285051331308
is_weekend,0.0
imputed,0.0
snow_sum,0.0
rain_sum,0.0
is_complete_day,0.0
num_hours,0.0
visibility_mean,0.0
