datetime,temperature_2m,pm10_lag_1,pm10_lag_2,pm10_lag_3,pm10_lag_6,pm10_lag_12,pm10_lag_24,pm10_rolling_mean_3,pm10_rolling_mean_6,pm10_rolling_mean_12,pm10_rolling_mean_24,pm10_rolling_std_3,pm10_rolling_std_6,pm10_rolling_std_12,pm10_rolling_std_24,hour_sin,hour_cos,day_sin,day_cos,month_sin,month_cos,pm10
2016-03-12 13:00:00+00:00,-0.7633873202572073,-0.6751693446590268,-0.9390326366549467,-0.25424947006836707,-1.2232495925600595,-0.4058242906261715,0.1660878107861068,-0.793866077897736,-0.851737471332084,-1.0088425363075681,-0.22448549318370273,0.17226897231108568,0.49449596173920246,0.9145946587570781,1.8537417453735703,-0.3738726466065611,-1.357070963357112,-1.3528735156285423,-0.34246206065644313,1.3841909813207665,1.7300315804873516,20.0
2016-03-12 14:00:00+00:00,-0.5342432224737986,-0.6751693446590268,-0.6645363147748609,-0.9546369488496987,-1.2232495925600595,-1.8841134687852485,0.44762551069400874,-0.8421413204689553,-0.8266318060389911,-0.9412383276892227,-0.3036841996819453,0.4187088434758025,0.4072760483577262,0.7761362351104598,1.8647903342920649,-0.7163820033777409,-1.2163710383554254,-1.3528735156285423,-0.34246206065644313,1.3841909813207665,1.7300315804873516,17.0
2016-03-12 15:00:00+00:00,-0.33747272481990886,-1.0983277727251493,-0.6645363147748609,-0.6744819573371661,-0.946096337589112,-2.0319423866011563,0.7291632106019107,-0.8421413204689553,-0.7764204754528025,-0.8195507521762021,-0.3756830237712572,0.4187088434758025,0.37303944429874186,0.5070435719638754,1.8364504006449627,-1.0105014558747563,-0.9925497799432463,-1.3528735156285423,-0.34246206065644313,1.3841909813207665,1.7300315804873516,20.0
2016-03-12 16:00:00+00:00,-0.18648541153202866,-0.6751693446590268,-1.0762807975949897,-0.6744819573371661,-0.2532132001617434,-0.2579953728102638,-0.81929413889155,-0.793866077897736,-0.8266318060389911,-0.8465924356235407,-0.3612832589533957,0.5679408217847767,0.17047319385686982,0.46469982071500704,1.8294195691111386,-1.2361872494653126,-0.700860236999246,-1.3528735156285423,-0.34246206065644313,1.3841909813207665,1.7300315804873516,21.0
2016-03-12 17:00:00+00:00,-0.09157081849239411,-0.5341165353036527,-0.6645363147748609,-1.0947144446059651,-0.946096337589112,-0.7014821262579869,-0.81929413889155,-0.6490403501840761,-0.7764204754528025,-0.8465924356235407,-0.3540833765444637,-0.07417089885364082,0.12009431280853806,0.46469982071500704,1.8251519021499565,-1.3780592702796208,-0.36118056983529606,-1.3528735156285423,-0.34246206065644313,1.3841909813207665,1.7300315804873516,20.0
2016-03-12 18:00:00+00:00,-0.05919721836287474,-0.6751693446590268,-0.5272881538348179,-0.6744819573371661,-0.6689430826181646,0.1854913806374593,1.7145451602795674,-0.31111365218553544,-0.6006808184011464,-0.8330715938998708,-0.42608220063377616,1.2954035350811735,0.8237141721309755,0.5264061625357038,1.696329919580936,-1.4264491745537855,0.0033406135785693666,-1.3528735156285423,-0.34246206065644313,1.3841909813207665,1.7300315804873516,27.0
2016-03-12 20:00:00+00:00,-0.186485411532028,0.17114751147321802,0.29620081180544,-0.6744819573371661,-1.0846729650745857,-1.2927977975216176,1.7145451602795674,0.4130149863827641,-0.12367317783236258,-0.5085713925318159,-0.5412803191766737,0.5679408217847896,1.160469255142348,0.7986948400214651,1.463105032212171,-1.2361872494653126,0.7075414641563847,-1.3528735156285423,-0.34246206065644313,1.3841909813207665,1.7300315804873516,30.0
2016-03-12 21:00:00+00:00,-0.33747272481990886,0.7353587488947145,0.15895265086539703,0.3060605129566983,-0.6689430826181646,-0.9971399618898023,2.1368517101414204,0.316464501240324,0.001855148633105957,-0.4139255004661335,-0.6492785553106412,0.8087185938491358,0.9872974443463504,0.7769899919164707,1.1776627232181651,-1.0105014558747571,0.9992310071003847,-1.3528735156285423,-0.34246206065644313,1.3841909813207665,1.7300315804873516,25.0
2016-03-12 23:00:00+00:00,-0.7633873202572073,-0.11095810723753025,0.021704489925354068,0.7262930002254973,-0.6689430826181646,-0.9971399618898023,-0.960062988845501,-0.21456316704309636,0.10227780980548207,-0.35984213357145844,-0.7428770266267466,0.5679408217847836,0.7170228776876356,0.723425417146646,0.7889713006665975,-0.3738726466065621,1.3637521905142505,-1.3528735156285423,-0.34246206065644313,1.3841909813207665,1.7300315804873516,21.0
2016-03-13 00:00:00+00:00,-1.0092892265847224,-0.5341165353036527,-0.1155436710146889,0.025905521444165604,0.3010933097801515,-0.7014821262579869,-1.241600688753403,0.316464501240324,0.3282287974433267,-0.14350866599275428,-0.5988793784481241,3.067377321584027,1.5398382721792003,1.1758901939038366,1.0174233257505059,-0.006314832201697318,1.4117423147341996,-1.0791515218987215,0.8521611920948475,1.3841909813207665,1.7300315804873516,36.0
2016-03-13 02:00:00+00:00,-1.4843352306956463,0.7353587488947145,1.5314342602658269,-0.5344044615808997,0.7168231922365726,-1.14496887970571,-1.8046760885692068,0.6543911992388631,0.2278061362709506,0.05930395986228001,-0.4692814950873631,2.6774596585661206,1.6804920081430759,1.0669715021428003,0.9908085596702975,0.7037523389743466,1.2230522655125644,-1.0791515218987215,0.8521611920948475,1.3841909813207665,1.7300315804873516,22.0
2016-03-13 05:00:00+00:00,-1.927007634677051,-0.5341165353036527,-0.6645363147748609,-0.3943269658246334,-0.5303664551326909,-0.7014821262579869,-0.678525288937599,-0.6973155927552954,-0.023250516659987,0.04578311813861009,-0.42608220063377616,0.10623560784967144,2.08616463022591,1.0974629781235854,0.8645049018018345,1.365429605876226,0.3678617969924355,-1.0791515218987215,0.8521611920948475,1.3841909813207665,1.7300315804873516,19.0
2016-03-13 09:00:00+00:00,-1.681105728349536,0.7353587488947145,0.707945294625569,-0.8145594530934324,-0.39178982764721715,0.7768070519010901,-1.241600688753403,1.3302445952359434,0.3282287974433267,0.30267911088832117,-0.1092873746408039,2.636667683958206,2.828515337842811,1.711327362816288,1.2020079031561417,0.9978717914713623,-0.9925497799432458,-1.0791515218987215,0.8521611920948475,1.3841909813207665,1.7300315804873516,42.0
2016-03-13 15:00:00+00:00,-0.33747272481990886,0.8764115582500887,0.570697133685526,1.00644799173803,2.3797427220622573,-0.4058242906261715,-1.100831838799452,0.702666441810084,1.0060817603568606,0.7218252043220584,0.41630404121117004,0.17226897231110122,0.4741756687924827,1.5646612194543636,1.1692698335358842,-1.0105014558747563,-0.9925497799432463,-1.0791515218987215,0.8521611920948475,1.3841909813207665,1.7300315804873516,29.0
2016-03-13 17:00:00+00:00,-0.09157081849239411,0.7353587488947145,0.570697133685526,0.8663704959817636,1.4097063296639412,-0.5536532084420792,-0.5377564389836481,0.8474921695237438,0.8805534338913916,1.0192837222427746,0.5747014542076565,0.5679408217847879,0.21657055558410732,1.155363223020146,1.1030601224258119,-1.3780592702796208,-0.36118056983529606,-1.0791515218987215,0.8521611920948475,1.3841909813207665,1.7300315804873516,33.0
2016-03-13 21:00:00+00:00,-0.33747272481990886,0.8764115582500887,2.2176750649660417,1.5667579747630953,0.5782465647510989,2.5507540656919825,0.7291632106019107,1.6681712932344837,1.4830894009256435,1.3437839236108307,0.8770965153827653,1.8278022181139992,1.120155195066938,0.6721820512844053,1.2572154455086422,-1.0105014558747571,0.9992310071003847,-1.0791515218987215,0.8521611920948475,1.3841909813207665,1.7300315804873516,37.0
2016-03-13 22:00:00+00:00,-0.5342432224737986,1.7227284143823336,0.845193455565612,2.267145453544427,0.7168231922365726,1.2202938053488133,0.025318960832155818,1.1854188675222834,1.508195066218738,1.316742240163492,0.9202958098363524,1.1580284569699493,1.0437837576604543,0.6870697400876739,1.2358175641049403,-0.716382003377742,1.223052265512564,-1.0791515218987215,0.8521611920948475,1.3841909813207665,1.7300315804873516,31.0
2016-03-14 01:00:00+00:00,-1.2551911329122376,1.0174643676054629,1.5314342602658269,0.8663704959817636,2.2411660945767835,0.6289781340851823,1.5737763103256166,1.088868382379844,1.1818214174085173,1.3302630818871612,1.0354939283792512,1.1784244442739062,0.7620556171726525,0.7057000612246654,1.1179487262763674,0.36124298220316636,1.3637521905142511,0.029126204722566565,1.3838185559511427,1.3841909813207665,1.7300315804873516,29.0
2016-03-14 05:00:00+00:00,-1.927007634677051,-0.957274963369775,-0.39003999289477487,-0.9546369488496987,1.548282957149415,1.2202938053488133,-0.5377564389836481,-0.6490403501840761,-0.22409583900473867,0.7353460460457266,0.9346955746542138,0.5679408217847485,1.7432093960634023,1.9318930858576315,1.3020889909776154,1.365429605876226,0.3678617969924355,0.029126204722566565,1.3838185559511427,1.3841909813207665,1.7300315804873516,21.0
2016-03-14 11:00:00+00:00,-1.2551911329122372,-0.957274963369775,-1.0762807975949897,-1.0947144446059651,-0.5303664551326909,1.6637805587965362,1.4330074603716656,-1.2283432610387153,-1.1781111201423042,-0.7519465435578572,0.30830580507720257,0.5679408217847365,0.23115662508368418,1.1675835497587046,1.6541543226441333,0.3612429822031668,-1.3570709633571116,0.029126204722566565,1.3838185559511427,1.3841909813207665,1.7300315804873516,14.0
2016-03-14 12:00:00+00:00,-1.0092892265847224,-1.5214862007912715,-0.9390326366549467,-1.0947144446059651,-0.8075197101036383,1.0724648875329055,1.0107009105098126,-1.2766185036099351,-1.2534281160215859,-0.9682800111365614,0.193107686534305,0.5330819857176443,0.12448702692288599,0.7402880455087512,1.7050837668790075,-0.0063148322016971445,-1.4050610875770604,0.029126204722566565,1.3838185559511427,1.3841909813207665,1.7300315804873516,16.0
2016-03-14 13:00:00+00:00,-0.7633873202572073,-1.2393805820805233,-1.4880252804151186,-0.9546369488496987,-1.0846729650745857,0.6289781340851823,0.5883943606479597,-1.035242290753835,-1.1027941242630226,-1.049405061478575,0.14990839208071802,1.6965865125196122,0.7170228776876378,0.36480008462366376,1.7033358894311856,-0.3738726466065611,-1.357070963357112,0.029126204722566565,1.3838185559511427,1.3841909813207665,1.7300315804873516,23.0
2016-03-14 15:00:00+00:00,-0.33747272481990886,-1.2393805820805233,-0.25279183195473187,-1.2347919403622314,-1.0846729650745857,-0.4058242906261715,0.5883943606479597,-1.0835175333250553,-1.2283224507284918,-1.1981343204389325,-0.07328796259614828,1.8697947170718132,0.9132086850359602,0.41689669316472827,1.8219251128720928,-1.0105014558747563,-0.9925497799432463,0.029126204722566565,1.3838185559511427,1.3841909813207665,1.7300315804873516,13.0
2016-03-14 20:00:00+00:00,-0.186485411532028,-0.3930637259482785,-0.6645363147748609,-0.8145594530934324,-1.2232495925600595,-1.14496887970571,0.8699320605558616,-0.26283840961431565,-0.7764204754528025,-1.0223633780312364,-0.5484802015856051,1.2184057321308406,1.3326785164938237,0.7863407341962707,1.3578384476798475,-1.2361872494653126,0.7075414641563847,0.029126204722566565,1.3838185559511427,1.3841909813207665,1.7300315804873516,27.0
2016-03-14 21:00:00+00:00,-0.33747272481990886,0.31220032082859217,-0.39003999289477487,-0.6744819573371661,-1.6389794750164806,-1.14496887970571,1.7145451602795674,0.026813045813004182,-0.45004682664258333,-0.9006758025182158,-0.6276789080838477,0.8087185938491153,1.062118916612186,0.9368187647347441,1.1611847499877357,-1.0105014558747571,0.9992310071003847,0.029126204722566565,1.3838185559511427,1.3841909813207665,1.7300315804873516,26.0
2016-03-14 23:00:00+00:00,-0.7633873202572073,0.4532531301839663,0.15895265086539703,0.3060605129566983,-0.8075197101036383,-1.588455633153433,1.5737763103256166,0.21991401609788339,-0.023250516659987,-0.6167381263211678,-0.7284772618088851,0.33140784221427877,0.7387876522293008,1.062400142851705,0.8902885354701104,-0.3738726466065621,1.3637521905142505,0.029126204722566565,1.3838185559511427,1.3841909813207665,1.7300315804873516,25.0
2016-03-15 03:00:00+00:00,-1.681105728349536,-0.8162221540144009,-0.5272881538348179,0.025905521444165604,0.3010933097801515,-1.2927977975216176,-0.960062988845501,-0.793866077897736,-0.2994128348840202,-0.576175601150161,-0.8796747923964395,0.3314078422142511,1.098104332412417,0.942816005291253,0.6152750576413902,0.9978717914713623,0.999231007100385,1.1374039313438544,0.8521611920948479,1.3841909813207665,1.7300315804873516,18.0
2016-03-15 11:00:00+00:00,-1.2551911329122372,0.4532531301839663,1.2569379383857409,1.2866029832505625,1.4097063296639412,0.4811492162692747,-0.960062988845501,0.7509416843813037,1.1065044215292357,0.5730959453616993,-0.10208749223187376,1.1580284569699386,0.801667064031874,1.4905119568772105,1.423744045442202,0.3612429822031668,-1.3570709633571116,1.1374039313438544,0.8521611920948479,1.3841909813207665,1.7300315804873516,28.0
2016-03-15 19:00:00+00:00,-0.09157081849239411,1.5816756050269594,2.4921713868461275,2.687377940813226,0.3010933097801515,1.3681227231647208,-0.678525288937599,2.0060979912330215,1.9349913762013315,1.4789923408475194,0.9418954570631458,1.295403535081184,1.4937130704510413,1.2795435971580051,1.3602392843831526,-1.3780592702796208,0.36786179699243493,1.1374039313438544,0.8521611920948479,1.3841909813207665,1.7300315804873516,37.0
2016-03-15 20:00:00+00:00,-0.186485411532028,1.7227284143823336,1.5314342602658269,2.5473004450569596,0.7168231922365726,1.3681227231647208,-0.3969875890296971,1.716446535805702,2.1107310332529905,1.5195548660185263,1.0498936931971132,-0.0741708988535768,0.9483001054172063,1.3003424744422847,1.3334371334965855,-1.2361872494653126,0.7075414641563847,1.1374039313438544,0.8521611920948479,1.3841909813207665,1.7300315804873516,37.0
2016-03-15 22:00:00+00:00,-0.5342432224737986,1.7227284143823336,1.6686824212058697,1.7068354705193616,2.6568959770332046,0.4811492162692747,0.1660878107861068,1.7647217783769231,1.9600970414944272,1.6818049667025536,1.2010912237846678,-0.3206107700183096,0.5527877071794196,1.218024847581324,1.348517484597638,-0.716382003377742,1.223052265512564,1.1374039313438544,0.8521611920948479,1.3841909813207665,1.7300315804873516,37.0
2016-03-15 23:00:00+00:00,-0.7633873202572073,1.7227284143823336,1.6686824212058697,1.7068354705193616,2.5183193495477307,0.4811492162692747,0.44762551069400874,2.054373233804243,1.9600970414944272,1.8846175925575868,1.3090894599186351,1.1580284569699542,0.5527877071794196,1.1961530485341696,1.4331201130654303,-0.3738726466065621,1.3637521905142505,1.1374039313438544,0.8521611920948479,1.3841909813207665,1.7300315804873516,43.0
2016-03-16 03:00:00+00:00,-1.681105728349536,2.28693965180383,3.3156603524863857,3.527842915350824,1.6868595846348886,1.6637805587965362,-0.960062988845501,2.7302266298013214,2.813689661459618,2.6688264125303878,2.01467793599389,1.6509081992993788,1.4523982432953657,1.0184730777421753,1.2352192212957105,0.9978717914713623,0.999231007100385,1.4111259250736756,-0.34246206065644275,1.3841909813207665,1.7300315804873516,41.0
2016-03-16 06:00:00+00:00,-1.9593812348065702,1.5816756050269594,1.8059305821459128,2.267145453544427,3.488355741946047,1.6637805587965362,1.4330074603716656,2.1509237189466814,2.537527343235584,2.61474304563571,2.158675584172511,1.6965865125196413,1.3326785164938455,1.0539052126911836,1.2343213004331652,1.4138195101503908,0.0033406135785697118,1.4111259250736756,-0.34246206065644275,1.3841909813207665,1.7300315804873516,45.0
2016-03-16 07:00:00+00:00,-1.927007634677051,2.851150889225327,1.5314342602658269,1.846912966275628,3.3497791144605733,1.811609476612444,1.2922386104177146,2.2957494466603414,2.336682020890835,2.6688264125303878,2.209074761035031,1.6041461538763488,0.7387876522293297,1.0070985073030139,1.2351070078856972,1.365429605876226,-0.36118056983529606,1.4111259250736756,-0.34246206065644275,1.3841909813207665,1.7300315804873516,41.0
2016-03-16 09:00:00+00:00,-1.681105728349536,2.28693965180383,2.2176750649660417,2.827455436569492,2.2411660945767835,1.811609476612444,1.2922386104177146,2.2957494466603414,2.3115763555977393,2.7634723045960707,2.3026732323511356,-0.07417089885352889,0.7328942447349192,0.8922471600445991,1.2213970067461075,0.9978717914713623,-0.9925497799432458,1.4111259250736756,-0.34246206065644275,1.3841909813207665,1.7300315804873516,40.0
2016-03-16 19:00:00+00:00,-0.09157081849239411,2.28693965180383,4.550893800946772,3.66792041110709,0.9939764472075201,2.4029251478760747,1.7145451602795674,2.8750523575149813,2.7132670002872428,2.9527640887274353,2.9938619436085276,4.771817384856611,3.1058564126544503,2.132263113307461,1.3586738896115904,-1.3780592702796208,0.36786179699243493,1.4111259250736756,-0.34246206065644275,1.3841909813207665,1.7300315804873516,35.0
2016-03-16 21:00:00+00:00,-0.33747272481990886,1.0174643676054629,1.3941860993257837,2.267145453544427,1.8254362121203624,2.255096230060167,1.7145451602795674,1.3302445952359434,2.5877386738217734,2.7634723045960707,2.94346276674601,0.41870884347582005,3.370829749665834,2.368164782080413,1.439289024992649,-1.0105014558747571,0.9992310071003847,1.4111259250736756,-0.34246206065644275,1.3841909813207665,1.7300315804873516,35.0
2016-03-17 01:00:00+00:00,-1.2551911329122376,2.5690452705145783,1.3941860993257837,0.4461380087129646,1.4097063296639412,1.0724648875329055,3.403771359726979,1.9578227486618034,1.5333007315118314,2.2902428442676555,2.684267000024488,1.4564924135878967,1.4416224881899284,2.09216225817176,1.491291820237622,0.36124298220316636,1.3637521905142511,0.6441739417223549,-1.3004755271076236,1.3841909813207665,1.7300315804873516,37.0
2016-03-17 04:00:00+00:00,-1.8320930416374162,1.5816756050269594,1.119689777445698,1.7068354705193616,0.4396699372656252,3.8812143260351517,1.8553140102335184,1.5716208080920429,1.8345687150289576,2.0739093766889543,2.5906685287083806,0.7535957240478495,0.8578153945715447,1.8409873371272312,1.5408729173810094,1.2235575850619178,0.7075414641563847,0.6441739417223549,-1.3004755271076236,1.3841909813207665,1.7300315804873516,38.0
