temperature_2m,pm10_lag_1,pm10_lag_2,pm10_lag_3,pm10_lag_6,pm10_lag_12,pm10_lag_24,pm10_rolling_mean_3,pm10_rolling_mean_6,pm10_rolling_mean_12,pm10_rolling_mean_24,pm10_rolling_std_3,pm10_rolling_std_6,pm10_rolling_std_12,pm10_rolling_std_24,hour_sin,hour_cos,day_sin,day_cos,month_sin,month_cos,pm10,temperature_2m_squared,pm10_lag_1_squared,pm10_lag_1_temp_interaction,pm10_lag_2_squared,pm10_lag_2_temp_interaction,pm10_lag_3_squared,pm10_lag_3_temp_interaction,pm10_lag_6_squared,pm10_lag_6_temp_interaction,ratio_pm10_lag_1_pm10_lag_2,ratio_pm10_lag_2_pm10_lag_3,ratio_pm10_lag_3_pm10_lag_6,ratio_pm10_lag_6_pm10_lag_12,ratio_pm10_lag_12_pm10_lag_24
-1.4843352306956463,0.7353587488947145,1.5314342602658269,-0.5344044615808997,0.7168231922365726,-1.14496887970571,-1.8046760885692068,0.6543911992388631,0.2278061362709506,0.05930395986228,-0.4692814950873631,2.677459658566121,1.680492008143076,1.0669715021428003,0.9908085596702976,0.7037523389743466,1.2230522655125644,-1.0791515218987215,0.8521611920948475,1.3841909813207665,1.7300315804873516,22.0,2.2032510770842975,0.5407524895759999,-1.091518898184698,2.3452908935159402,-2.2731618260068926,0.2855881285575713,0.7932353697654675,0.5138354889282304,-1.0640059184164627,0.48017650066500783,-2.8656839510514334,-0.7455178067806607,-0.6260634775343864,0.6344456455661952
-1.927007634677051,-0.5341165353036527,-0.6645363147748609,-0.3943269658246334,-0.5303664551326909,-0.7014821262579869,-0.678525288937599,-0.6973155927552954,-0.023250516659987,0.04578311813861,-0.4260822006337761,0.1062356078496714,2.08616463022591,1.0974629781235854,0.8645049018018345,1.365429605876226,0.3678617969924355,-1.0791515218987215,0.8521611920948475,1.3841909813207665,1.7300315804873516,19.0,3.7133584241036433,0.285280473284778,1.0292466413373933,0.44160851365455295,1.280566552091309,0.1554937559764616,0.7598710737031051,0.2812885767300166,1.0220202082172989,0.8037431987776902,1.6852419165338421,0.7434990834044524,0.7560655401479058,1.0338334444316248
-1.681105728349536,0.7353587488947145,0.707945294625569,-0.8145594530934324,-0.3917898276472171,0.7768070519010901,-1.241600688753403,1.3302445952359434,0.3282287974433267,0.3026791108883211,-0.1092873746408039,2.636667683958206,2.828515337842811,1.711327362816288,1.2020079031561417,0.9978717914713624,-0.9925497799432458,-1.0791515218987215,0.8521611920948475,1.3841909813207665,1.7300315804873516,42.0,2.8261164698896244,0.5407524895759999,-1.2362158051588528,0.5011865401824837,-1.190130890153144,0.6635071026238716,1.3693605626766343,0.15349926904783606,0.6586401235668141,1.0387225454989697,-0.869114342271968,2.0790725445215466,-0.504359250659211,-0.6256496675573849
-0.3374727248199088,0.8764115582500887,0.570697133685526,1.00644799173803,2.3797427220622573,-0.4058242906261715,-1.100831838799452,0.702666441810084,1.0060817603568606,0.7218252043220584,0.41630404121117,0.1722689723111012,0.4741756687924827,1.5646612194543636,1.1692698335358842,-1.0105014558747565,-0.9925497799432464,-1.0791515218987215,0.8521611920948475,1.3841909813207665,1.7300315804873516,29.0,0.1138878399973739,0.7680972194343485,-0.29576499662631967,0.32569521839687515,-0.19259471675176623,1.0129375600735138,-0.33964874616135804,5.6631754232082825,-0.8030982607846969,1.53568590266683,0.5670408532780551,0.42292302364375917,-5.86397324080857,0.3686523954060779
-0.0915708184923941,0.7353587488947145,0.570697133685526,0.8663704959817636,1.4097063296639412,-0.5536532084420792,-0.5377564389836481,0.8474921695237438,0.8805534338913916,1.0192837222427746,0.5747014542076565,0.5679408217847879,0.2165705555841073,1.155363223020146,1.103060122425812,-1.3780592702796208,-0.361180569835296,-1.0791515218987215,0.8521611920948475,1.3841909813207665,1.7300315804873516,33.0,0.008385214799366984,0.5407524895759999,-0.06733740252183192,0.32569521839687515,-0.05225920364284687,0.7505978363076871,-0.07933425543471152,1.9872719358945803,-0.12908796244123583,1.2885271234157827,0.6587217936728085,0.6145751576802138,-2.5461901667518654,1.0295613006216882
-0.3374727248199088,0.8764115582500887,2.2176750649660417,1.5667579747630953,0.5782465647510989,2.5507540656919825,0.7291632106019107,1.6681712932344837,1.4830894009256437,1.3437839236108309,0.8770965153827653,1.8278022181139992,1.120155195066938,0.6721820512844053,1.2572154455086422,-1.0105014558747571,0.9992310071003848,-1.0791515218987215,0.8521611920948475,1.3841909813207665,1.7300315804873516,37.0,0.1138878399973739,0.7680972194343485,-0.29576499662631967,4.918082693772138,-0.7484048469392584,2.454730551483756,-0.5287380828766237,0.33436908964644685,-0.19514244382430518,0.3951938533031079,1.4154547712749457,2.7094980639314503,0.22669632100626128,3.498193536951003
-0.5342432224737986,1.7227284143823336,0.845193455565612,2.267145453544427,0.7168231922365726,1.2202938053488133,0.0253189608321558,1.1854188675222834,1.508195066218738,1.316742240163492,0.9202958098363524,1.1580284569699493,1.0437837576604545,0.6870697400876739,1.2358175641049405,-0.716382003377742,1.223052265512564,-1.0791515218987215,0.8521611920948475,1.3841909813207665,1.7300315804873516,31.0,0.2854158207591887,2.967793189720269,-0.9203559795467954,0.7143519773309401,-0.45153887531513787,5.139948507527166,-1.2112070929183965,0.5138354889282304,-0.3829579321644218,2.0382651837345502,0.372800717535013,3.162767955153609,0.5874185243097977,48.196817060154984
-1.2551911329122376,1.0174643676054629,1.5314342602658269,0.8663704959817636,2.2411660945767835,0.6289781340851823,1.5737763103256166,1.088868382379844,1.181821417408517,1.3302630818871612,1.0354939283792512,1.1784244442739062,0.7620556171726525,0.7057000612246654,1.1179487262763674,0.3612429822031663,1.3637521905142511,0.0291262047225665,1.383818555951143,1.3841909813207665,1.7300315804873516,29.0,1.5755047801415065,1.0352337393467845,-1.2771122522725344,2.3452908935159402,-1.9222427041236778,0.7505978363076871,-1.087460564373087,5.022825463480552,-2.8130918092963277,0.6643865736587252,1.767643577074936,0.38657130063341155,3.563185963856421,0.39966170920340566
-1.927007634677051,-0.957274963369775,-0.3900399928947748,-0.9546369488496989,1.548282957149415,1.2202938053488133,-0.5377564389836481,-0.6490403501840761,-0.2240958390047386,0.7353460460457266,0.9346955746542138,0.5679408217847485,1.7432093960634023,1.9318930858576315,1.3020889909776154,1.365429605876226,0.3678617969924355,0.0291262047225665,1.383818555951143,1.3841909813207665,1.7300315804873516,21.0,3.7133584241036433,0.9163753554946041,1.844676162898751,0.15213119605735598,0.7516100441376138,0.9113317041090625,1.839592688778175,2.3971801153993373,-2.9835530790672844,2.454299572739006,0.4085741678556438,-0.6165778278936352,1.2687788282421544,-2.2692314579207378
-1.2551911329122372,-0.957274963369775,-1.0762807975949895,-1.0947144446059651,-0.5303664551326909,1.6637805587965362,1.4330074603716656,-1.2283432610387153,-1.1781111201423042,-0.7519465435578572,0.3083058050772025,0.5679408217847365,0.2311566250836841,1.1675835497587046,1.654154322644133,0.3612429822031668,-1.3570709633571116,0.0291262047225665,1.383818555951143,1.3841909813207665,1.7300315804873516,14.0,1.5755047801415054,0.9163753554946041,1.2015630457806283,1.1583803552717067,1.3509381136649412,1.1983997152289467,1.3740758639403519,0.2812885767300166,0.6657112716766495,0.8894286457615398,0.9831612369141631,2.064071840615938,-0.31877187718108846,1.1610410923852457
-1.0092892265847224,-1.5214862007912715,-0.9390326366549469,-1.0947144446059651,-0.8075197101036383,1.0724648875329057,1.0107009105098126,-1.2766185036099351,-1.253428116021586,-0.9682800111365614,0.193107686534305,0.5330819857176443,0.1244870269228859,0.7402880455087512,1.7050837668790075,-0.0063148322016971,-1.4050610875770604,0.0291262047225665,1.383818555951143,1.3841909813207665,1.7300315804873516,16.0,1.018664742899987,2.3149202591982574,1.53561963085595,0.8817822927031415,0.947755523587284,1.1983997152289467,1.1048834951274784,0.6520880822058641,0.8150209436624204,1.6202697942574797,0.8577877544776735,1.355650449723354,-0.7529567745865191,1.0611100334131867
-0.7633873202572073,-1.2393805820805233,-1.4880252804151186,-0.9546369488496989,-1.0846729650745857,0.6289781340851823,0.5883943606479597,-1.035242290753835,-1.1027941242630226,-1.049405061478575,0.149908392080718,1.6965865125196122,0.7170228776876378,0.3648000846236637,1.7033358894311856,-0.3738726466065611,-1.357070963357112,0.0291262047225665,1.383818555951143,1.3841909813207665,1.7300315804873516,23.0,0.5827602007294801,1.5360642272382568,0.9461274213332684,2.2142192351544923,1.135939631291077,0.9113317041090625,0.7287577422008883,1.1765154411636933,0.8280255881637274,0.8329029128213459,1.5587342369216641,0.8801150101359859,-1.7245002473848894,1.068973745266343
-0.3374727248199088,-1.2393805820805233,-0.2527918319547318,-1.2347919403622314,-1.0846729650745857,-0.4058242906261715,0.5883943606479597,-1.0835175333250553,-1.2283224507284918,-1.1981343204389323,-0.0732879625961482,1.8697947170718128,0.9132086850359602,0.4168966931647282,1.8219251128720928,-1.0105014558747565,-0.9925497799432464,0.0291262047225665,1.383818555951143,1.3841909813207665,1.7300315804873516,13.0,0.1138878399973739,1.5360642272382568,0.4182571421235988,0.06390371030302937,0.08531034834197984,1.5247111359835244,0.41670860069970456,1.1765154411636933,0.3660475410622102,4.902771666017197,0.20472423388819383,1.1384002289218347,2.6727650780307584,-0.6897147744280151
-0.186485411532028,-0.3930637259482785,-0.6645363147748609,-0.8145594530934324,-1.2232495925600595,-1.14496887970571,0.8699320605558616,-0.2628384096143156,-0.7764204754528025,-1.0223633780312364,-0.5484802015856051,1.2184057321308406,1.3326785164938235,0.7863407341962707,1.3578384476798475,-1.2361872494653126,0.7075414641563847,0.0291262047225665,1.383818555951143,1.3841909813207665,1.7300315804873516,27.0,0.03477680871426984,0.15449909265634337,0.07330065069177698,0.44160851365455295,0.12392632813876722,0.6635071026238716,0.1519034548274324,1.4963395656983516,0.22811820367494826,0.5914857068365063,0.8158229830976702,0.6658980020975718,1.0683693023675567,-1.3161589490247299
-0.3374727248199088,0.3122003208285921,-0.3900399928947748,-0.6744819573371661,-1.6389794750164806,-1.14496887970571,1.7145451602795674,0.0268130458130041,-0.4500468266425833,-0.9006758025182158,-0.6276789080838477,0.8087185938491153,1.062118916612186,0.936818764734744,1.1611847499877357,-1.0105014558747571,0.9992310071003848,0.0291262047225665,1.383818555951143,1.3841909813207665,1.7300315804873516,26.0,0.1138878399973739,0.09746904032547585,-0.10535909295967472,0.15213119605735598,0.13162785919093753,0.45492591077337474,0.22761926398443894,2.6862537195252982,0.5531108693577154,-0.800431582709862,0.5782808486344826,0.41152556925439204,1.431462040917973,-0.6677974424663398
-0.7633873202572073,0.4532531301839663,0.158952650865397,0.3060605129566983,-0.8075197101036383,-1.588455633153433,1.5737763103256166,0.2199140160978833,-0.023250516659987,-0.6167381263211678,-0.7284772618088851,0.3314078422142787,0.7387876522293008,1.062400142851705,0.8902885354701104,-0.3738726466065621,1.3637521905142505,0.0291262047225665,1.383818555951143,1.3841909813207665,1.7300315804873516,25.0,0.5827602007294801,0.2054384000215635,-0.34600769244932916,0.025265945217136796,-0.12134243819191488,0.09367303759131727,-0.2336427148225602,0.6520880822058641,0.6164503075508934,2.8514975950467822,0.5193503864197663,-0.379013060507896,0.5083678123160498,-1.0093274454814387
-1.681105728349536,-0.8162221540144009,-0.5272881538348179,0.0259055214441656,0.3010933097801515,-1.2927977975216176,-0.960062988845501,-0.793866077897736,-0.2994128348840202,-0.576175601150161,-0.8796747923964395,0.3314078422142511,1.098104332412417,0.942816005291253,0.6152750576413902,0.9978717914713624,0.999231007100385,1.1374039313438544,0.8521611920948479,1.3841909813207665,1.7300315804873516,18.0,2.8261164698896244,0.6662186047039084,1.3721557387194065,0.27803279717453055,0.8864271359025637,0.0006710960412941238,-0.04354992049566854,0.09065718119436626,-0.5061696878391341,1.5479622736787662,-20.3542689317641,0.08603818066465563,-0.2329005453802393,1.3465760330392473
-1.2551911329122372,0.4532531301839663,1.2569379383857409,1.2866029832505623,1.4097063296639412,0.4811492162692747,-0.960062988845501,0.7509416843813037,1.1065044215292357,0.5730959453616993,-0.1020874922318737,1.1580284569699386,0.801667064031874,1.4905119568772105,1.423744045442202,0.3612429822031668,-1.3570709633571116,1.1374039313438544,0.8521611920948479,1.3841909813207665,1.7300315804873516,28.0,1.5755047801415054,0.2054384000215635,-0.5689193099716303,1.5798929809533966,-1.5776973548827697,1.6553472365092468,-1.6149326561545374,1.9872719358945803,-1.769450885004434,0.36060103902986607,0.9769431168585474,0.9126744677599128,2.9298734211722506,-0.501164222422021
-0.0915708184923941,1.5816756050269594,2.4921713868461275,2.687377940813226,0.3010933097801515,1.3681227231647208,-0.678525288937599,2.006097991233021,1.9349913762013315,1.4789923408475194,0.9418954570631458,1.295403535081184,1.4937130704510413,1.2795435971580051,1.3602392843831526,-1.3780592702796208,0.3678617969924349,1.1374039313438544,0.8521611920948479,1.3841909813207665,1.7300315804873516,37.0,0.008385214799366984,2.501697719537398,-0.14483532974177132,6.21091822141455,-0.2282101737168248,7.222000196769535,-0.24608539763867174,0.09065718119436626,-0.02757136081915244,0.6346576351163442,0.9273617006837362,8.925398752703853,0.22007770390867418,-2.016317984949447
-0.186485411532028,1.7227284143823336,1.5314342602658269,2.54730044505696,0.7168231922365726,1.3681227231647208,-0.3969875890296971,1.716446535805702,2.1107310332529905,1.5195548660185263,1.0498936931971132,-0.0741708988535768,0.9483001054172064,1.300342474442285,1.3334371334965855,-1.2361872494653126,0.7075414641563847,1.1374039313438544,0.8521611920948479,1.3841909813207665,1.7300315804873516,37.0,0.03477680871426984,2.967793189720269,-0.32126371731400755,2.3452908935159402,-0.2855901482599196,6.488739557387387,-0.4750343717921653,0.5138354889282304,-0.13367706799993925,1.1249117561430186,0.6011989112731433,3.553596531347037,0.5239465545451673,-3.4462607785075736
-0.5342432224737986,1.7227284143823336,1.6686824212058695,1.7068354705193616,2.656895977033205,0.4811492162692747,0.1660878107861068,1.7647217783769231,1.9600970414944272,1.6818049667025536,1.2010912237846678,-0.3206107700183096,0.5527877071794196,1.218024847581324,1.348517484597638,-0.716382003377742,1.223052265512564,1.1374039313438544,0.8521611920948479,1.3841909813207665,1.7300315804873516,37.0,0.2854158207591887,2.967793189720269,-0.9203559795467954,2.784501022841483,-0.8914822739904043,2.9132873234230505,-0.911865282002846,7.059096232775229,-1.4194286685478912,1.0323884174518503,0.9776469028509516,0.6424171208995206,5.521979111624458,2.8969566461403216
-0.7633873202572073,1.7227284143823336,1.6686824212058695,1.7068354705193616,2.5183193495477307,0.4811492162692747,0.4476255106940087,2.054373233804243,1.9600970414944272,1.8846175925575868,1.3090894599186351,1.1580284569699542,0.5527877071794196,1.1961530485341696,1.4331201130654303,-0.3738726466065621,1.3637521905142505,1.1374039313438544,0.8521611920948479,1.3841909813207665,1.7300315804873516,43.0,0.5827602007294801,2.967793189720269,-1.3151090277862776,2.784501022841483,-1.2738510018846574,2.9132873234230505,-1.302976555959725,6.341932346306506,-1.9224530598031155,1.0323884174518503,0.9776469028509516,0.6777676802778084,5.2339673682408785,1.0748922794287736
-1.681105728349536,2.28693965180383,3.3156603524863857,3.527842915350824,1.6868595846348886,1.6637805587965362,-0.960062988845501,2.7302266298013214,2.813689661459618,2.668826412530388,2.01467793599389,1.6509081992993788,1.4523982432953657,1.018473077742175,1.2352192212957105,0.9978717914713624,0.999231007100385,1.4111259250736756,-0.3424620606564427,1.3841909813207665,1.7300315804873516,41.0,2.8261164698896244,5.230092970992622,-3.844587349037112,10.993603573050143,-5.573975611826305,12.445675635391002,-5.930676933713598,2.845495258274589,-2.8357893106510303,0.6897388157359016,0.939854869574915,2.0913672522427134,1.0138714300859075,-1.7329910593962
-1.9593812348065704,1.5816756050269594,1.8059305821459128,2.267145453544427,3.488355741946047,1.6637805587965362,1.4330074603716656,2.150923718946681,2.537527343235584,2.61474304563571,2.158675584172511,1.696586512519641,1.3326785164938455,1.0539052126911836,1.2343213004331652,1.4138195101503908,0.0033406135785697,1.4111259250736756,-0.3424620606564427,1.3841909813207665,1.7300315804873516,45.0,3.8391748233121206,2.501697719537398,-3.099105500041153,3.261385267529876,-3.5385064940200075,5.139948507527166,-4.442202258251982,12.168625782367958,-6.835018781098836,0.8758230310210978,0.7965658186407428,0.6499180745196805,2.096644117240342,1.1610410923852457
-1.927007634677051,2.851150889225327,1.5314342602658269,1.846912966275628,3.3497791144605733,1.811609476612444,1.2922386104177146,2.2957494466603414,2.336682020890835,2.668826412530388,2.209074761035031,1.6041461538763488,0.7387876522293297,1.007098507303014,1.2351070078856972,1.365429605876226,-0.361180569835296,1.4111259250736756,-0.3424620606564427,1.3841909813207665,1.7300315804873516,41.0,3.7133584241036433,8.129061393130371,-5.494189531153467,2.3452908935159402,-2.9510855115382504,3.411087504997039,-3.5590153865971743,11.221020115676263,-6.455049928047256,1.8617520481178884,0.8291859334672192,0.5513536557647045,1.8490624713631723,1.4019155966928487
-1.681105728349536,2.28693965180383,2.2176750649660417,2.827455436569492,2.2411660945767835,1.811609476612444,1.2922386104177146,2.2957494466603414,2.3115763555977398,2.7634723045960707,2.302673232351136,-0.0741708988535288,0.7328942447349192,0.8922471600445991,1.2213970067461075,0.9978717914713624,-0.9925497799432458,1.4111259250736756,-0.3424620606564427,1.3841909813207665,1.7300315804873516,40.0,2.8261164698896244,5.230092970992622,-3.844587349037112,4.918082693772138,-3.728146255332342,7.994504245786377,-4.753251531070012,5.022825463480552,-3.7676371597757887,1.0312329689861572,0.7843359893280414,1.26160012450457,1.237113247164307,1.4019155966928487
-0.0915708184923941,2.28693965180383,4.550893800946772,3.66792041110709,0.99397644720752,2.4029251478760747,1.7145451602795674,2.8750523575149813,2.7132670002872428,2.952764088727436,2.993861943608528,4.771817384856611,3.1058564126544503,2.132263113307461,1.3586738896115904,-1.3780592702796208,0.3678617969924349,1.4111259250736756,-0.3424620606564427,1.3841909813207665,1.7300315804873516,35.0,0.008385214799366984,5.230092970992622,-0.20941693575838746,20.71063438749576,-0.4167290702246584,13.453640142216006,-0.3358744742100349,0.9879891776032838,-0.09101923683295456,0.5025253822233335,1.2407286087120653,3.6901481765591866,0.41365268658058724,1.4014942210500425
-0.3374727248199088,1.0174643676054629,1.3941860993257835,2.267145453544427,1.8254362121203624,2.255096230060167,1.7145451602795674,1.3302445952359434,2.5877386738217734,2.7634723045960707,2.94346276674601,0.41870884347582,3.370829749665834,2.368164782080413,1.439289024992649,-1.0105014558747571,0.9992310071003848,1.4111259250736756,-0.3424620606564427,1.3841909813207665,1.7300315804873516,35.0,0.1138878399973739,1.0352337393467845,-0.3433664725429809,1.9437548795532436,-0.47049978184551217,5.139948507527166,-0.7650997537707058,3.332217364520337,-0.6160349324891917,0.7297909230335826,0.6149522038811441,1.241974617393639,0.8094715337167424,1.3152737350701933
-1.2551911329122376,2.5690452705145783,1.3941860993257835,0.4461380087129646,1.4097063296639412,1.0724648875329057,3.403771359726979,1.9578227486618036,1.5333007315118314,2.2902428442676555,2.684267000024488,1.4564924135878967,1.4416224881899284,2.09216225817176,1.491291820237622,0.3612429822031663,1.3637521905142511,0.6441739417223549,-1.3004755271076236,1.3841909813207665,1.7300315804873516,37.0,1.5755047801415065,6.599993601953323,-3.2246428436000194,1.9437548795532436,-1.7499700295032237,0.19903912281836927,-0.5599884725916358,1.9872719358945803,-1.7694508850044346,1.8426845980820643,3.1250107384880197,0.31647584760051456,1.3144545177253115,0.3150813527228562
-1.832093041637416,1.5816756050269594,1.119689777445698,1.7068354705193616,0.4396699372656252,3.881214326035152,1.8553140102335184,1.5716208080920429,1.8345687150289576,2.0739093766889543,2.5906685287083806,0.7535957240478495,0.8578153945715447,1.8409873371272312,1.5408729173810094,1.2235575850619178,0.7075414641563847,0.6441739417223549,-1.3004755271076236,1.3841909813207665,1.7300315804873516,38.0,3.3565649132162383,2.501697719537398,-2.897776870097542,1.2537051977163967,-2.05137585005081,2.9132873234230505,-3.127081388758447,0.1933096537351588,-0.8055162326815111,1.4126016176633804,0.6560033408170043,3.8820835518425425,0.11328154005397426,2.091944697074323
